TRA Online

"Domestic Overnight Trips"
"Calendar year, Month returned from trip, State and Stopover reason by Summation Options"
"Counting: Overnight trips (000), Sample"

,,,"Summation Options","Overnight trips (000)","Sample",
"Calendar year","Month returned from trip","State","Stopover reason",
"2015","July","1","1",832.0845395,352,
,,,"101",688.0651863,289,
,,,"104",40.7838956,20,
,,,"106",31.3721676,15,
,,,"107",64.1020042,24,
,,,"110",0,0,
,,,"112",1.3790256,1,
,,,"113",8.9380739,4,
,,,"114",0,0,
,,,"2",777.1406973,328,
,,,"201",569.0889088,253,
,,,"202",211.8430461,79,
,,,"3",452.7900417,158,
,,,"301",404.9869403,137,
,,,"303",23.3547818,12,
,,,"304",2.5623508,2,
,,,"305",21.8859688,7,
,,,"6",94.9485904,48,
,,,"401",5.9409496,3,
,,,"501",12.3169701,5,
,,,"604",26.4573269,14,
,,,"607",21.2170778,13,
,,,"608",3.0012035,2,
,,,"610",26.0150625,11,
,,,"600",0,0,
,,,"7",0,0,
,,,"701",0,0,
,,,"8",28.2212874,12,
,,,"801",28.2212874,12,
,,,"9",6.7542696,1,
,,,"901",6.7542696,1,
,,,"999",0,0,
,,"110","1",161.6597834,78,
,,,"101",113.8600283,59,
,,,"104",1.3365124,1,
,,,"106",19.1316194,8,
,,,"107",23.3008206,7,
,,,"110",0,0,
,,,"112",1.3790256,1,
,,,"113",2.6517771,2,
,,,"114",0,0,
,,,"2",265.2504187,107,
,,,"201",202.2131572,86,
,,,"202",63.0372614,21,
,,,"3",211.4615185,78,
,,,"301",185.916991,66,
,,,"303",14.8998857,8,
,,,"304",1.6516669,1,
,,,"305",8.9929747,3,
,,,"6",42.9329061,22,
,,,"401",1.3674959,1,
,,,"501",4.9460368,2,
,,,"604",15.613908,8,
,,,"607",13.0456191,7,
,,,"608",0,0,
,,,"610",7.9598463,4,
,,,"600",0,0,
,,,"7",0,0,
,,,"701",0,0,
,,,"8",1.2504316,2,
,,,"801",1.2504316,2,
,,,"9",0,0,
,,,"901",0,0,
,,,"999",0,0,
,,"11290","1",0,0,
,,,"101",0,0,
,,,"104",0,0,
,,,"106",0,0,
,,,"107",0,0,
,,,"110",0,0,
,,,"112",0,0,
,,,"113",0,0,
,,,"114",0,0,
,,,"2",1.2169866,1,
,,,"201",1.2169866,1,
,,,"202",0,0,
,,,"3",0,0,
,,,"301",0,0,
,,,"303",0,0,
,,,"304",0,0,
,,,"305",0,0,
,,,"6",0,0,
,,,"401",0,0,
,,,"501",0,0,
,,,"604",0,0,
,,,"607",0,0,
,,,"608",0,0,
,,,"610",0,0,
,,,"600",0,0,
,,,"7",0,0,
,,,"701",0,0,
,,,"8",0,0,
,,,"801",0,0,
,,,"9",0,0,
,,,"901",0,0,
,,,"999",0,0,
,,"11291","1",0,0,
,,,"101",0,0,
,,,"104",0,0,
,,,"106",0,0,
,,,"107",0,0,
,,,"110",0,0,
,,,"112",0,0,
,,,"113",0,0,
,,,"114",0,0,
,,,"2",0,0,
,,,"201",0,0,
,,,"202",0,0,
,,,"3",0,0,
,,,"301",0,0,
,,,"303",0,0,
,,,"304",0,0,
,,,"305",0,0,
,,,"6",0,0,
,,,"401",0,0,
,,,"501",0,0,
,,,"604",0,0,
,,,"607",0,0,
,,,"608",0,0,
,,,"610",0,0,
,,,"600",0,0,
,,,"7",0,0,
,,,"701",0,0,
,,,"8",0,0,
,,,"801",0,0,
,,,"9",0,0,
,,,"901",0,0,
,,,"999",0,0,
,,"11294","1",0,0,
