TRA Online

"Domestic Overnight Trips"
"Calendar year, Month returned from trip, State and Stopover reason by Summation Options"
"Counting: Overnight trips (000), Sample"

,,,"Summation Options","Overnight trips (000)","Sample",
"Calendar year","Month returned from trip","State","Stopover reason",
"2014","April","1","1",1180.6928777,443,
,,,"101",908.3295529,346,
,,,"104",76.4367864,24,
,,,"106",42.0353384,16,
,,,"107",147.4585161,56,
,,,"110",0,0,
,,,"112",0,0,
,,,"113",6.9745299,2,
,,,"114",0,0,
,,,"2",783.4977619,370,
,,,"201",578.7569836,281,
,,,"202",215.880333,95,
,,,"3",349.7333053,113,
,,,"301",302.9202514,94,
,,,"303",16.8758976,6,
,,,"304",12.365075,7,
,,,"305",17.5720813,6,
,,,"6",109.4668941,40,
,,,"401",0,0,
,,,"501",31.68509,7,
,,,"604",8.5027306,6,
,,,"607",32.7536337,10,
,,,"608",11.4198967,7,
,,,"610",20.4709176,8,
,,,"600",4.6346254,2,
,,,"7",0,0,
,,,"701",0,0,
,,,"8",45.1275466,17,
,,,"801",45.1275466,17,
,,,"9",0,0,
,,,"901",0,0,
,,,"999",0,0,
,,"110","1",185.4851404,84,
,,,"101",121.08899,54,
,,,"104",6.2311139,2,
,,,"106",13.2659738,7,
,,,"107",44.8990627,21,
,,,"110",0,0,
,,,"112",0,0,
,,,"113",0,0,
,,,"114",0,0,
,,,"2",224.7373734,114,
,,,"201",155.1901009,84,
,,,"202",70.5759512,31,
,,,"3",163.3049341,50,
,,,"301",144.1718171,43,
,,,"303",9.6219883,2,
,,,"304",7.0248131,4,
,,,"305",2.4863155,1,
,,,"6",40.1607101,16,
,,,"401",0,0,
,,,"501",19.0128694,4,
,,,"604",0.922064,1,
,,,"607",11.0538263,5,
,,,"608",3.7300128,2,
,,,"610",5.4419375,4,
,,,"600",0,0,
,,,"7",0,0,
,,,"701",0,0,
,,,"8",2.2842206,3,
,,,"801",2.2842206,3,
,,,"9",0,0,
,,,"901",0,0,
,,,"999",0,0,
,,"11290","1",0,0,
,,,"101",0,0,
,,,"104",0,0,
,,,"106",0,0,
,,,"107",0,0,
,,,"110",0,0,
,,,"112",0,0,
,,,"113",0,0,
,,,"114",0,0,
,,,"2",0,0,
,,,"201",0,0,
,,,"202",0,0,
,,,"3",0,0,
,,,"301",0,0,
,,,"303",0,0,
,,,"304",0,0,
,,,"305",0,0,
,,,"6",0,0,
,,,"401",0,0,
,,,"501",0,0,
,,,"604",0,0,
,,,"607",0,0,
,,,"608",0,0,
,,,"610",0,0,
,,,"600",0,0,
,,,"7",0,0,
,,,"701",0,0,
,,,"8",0,0,
,,,"801",0,0,
,,,"9",0,0,
,,,"901",0,0,
,,,"999",0,0,
,,"11291","1",0,0,
,,,"101",0,0,
,,,"104",0,0,
,,,"106",0,0,
,,,"107",0,0,
,,,"110",0,0,
,,,"112",0,0,
,,,"113",0,0,
,,,"114",0,0,
,,,"2",0.4870196,1,
,,,"201",0.4870196,1,
,,,"202",0,0,
,,,"3",0,0,
,,,"301",0,0,
,,,"303",0,0,
,,,"304",0,0,
,,,"305",0,0,
,,,"6",0,0,
,,,"401",0,0,
