TRA Online

"Domestic Overnight Trips"
"Calendar year, Month returned from trip, State and Stopover reason by Summation Options"
"Counting: Overnight trips (000), Sample"

,,,"Summation Options","Overnight trips (000)","Sample",
"Calendar year","Month returned from trip","State","Stopover reason",
"2016","July","1","1",1059.8136708,430,
,,,"101",888.5558002,362,
,,,"104",46.6613489,21,
,,,"106",36.9969879,15,
,,,"107",84.961726,31,
,,,"110",0,0,
,,,"112",0,0,
,,,"113",8.6962885,3,
,,,"114",0,0,
,,,"2",912.367667,390,
,,,"201",664.7353215,291,
,,,"202",264.0132159,106,
,,,"3",461.8221501,160,
,,,"301",428.251463,146,
,,,"303",10.9523358,6,
,,,"304",3.7531374,2,
,,,"305",18.8652138,6,
,,,"6",128.8515483,56,
,,,"401",0,0,
,,,"501",24.0175398,5,
,,,"604",31.2557059,17,
,,,"607",31.6669998,12,
,,,"608",16.7794653,8,
,,,"610",21.7207958,12,
,,,"600",3.4110416,2,
,,,"7",0,0,
,,,"701",0,0,
,,,"8",43.969556,23,
,,,"801",43.969556,23,
,,,"9",0,0,
,,,"901",0,0,
,,,"999",0,0,
,,"110","1",241.718223,104,
,,,"101",192.5602172,80,
,,,"104",8.1191265,4,
,,,"106",25.9876467,11,
,,,"107",19.3995504,10,
,,,"110",0,0,
,,,"112",0,0,
,,,"113",0,0,
,,,"114",0,0,
,,,"2",321.367554,144,
,,,"201",215.2796558,102,
,,,"202",107.9932921,43,
,,,"3",207.6089207,77,
,,,"301",193.0963666,70,
,,,"303",9.5036954,4,
,,,"304",3.7531374,2,
,,,"305",1.2557213,1,
,,,"6",45.0409906,22,
,,,"401",0,0,
,,,"501",6.3836014,2,
,,,"604",15.29269,8,
,,,"607",13.0289095,6,
,,,"608",4.1564549,3,
,,,"610",6.1793348,3,
,,,"600",0,0,
,,,"7",0,0,
,,,"701",0,0,
,,,"8",5.2282192,2,
,,,"801",5.2282192,2,
,,,"9",0,0,
,,,"901",0,0,
,,,"999",0,0,
,,"11290","1",0,0,
,,,"101",0,0,
,,,"104",0,0,
,,,"106",0,0,
,,,"107",0,0,
,,,"110",0,0,
,,,"112",0,0,
,,,"113",0,0,
,,,"114",0,0,
,,,"2",1.4014008,1,
,,,"201",1.4014008,1,
,,,"202",0,0,
,,,"3",0,0,
,,,"301",0,0,
,,,"303",0,0,
,,,"304",0,0,
,,,"305",0,0,
,,,"6",0,0,
,,,"401",0,0,
,,,"501",0,0,
,,,"604",0,0,
,,,"607",0,0,
,,,"608",0,0,
,,,"610",0,0,
,,,"600",0,0,
,,,"7",0,0,
,,,"701",0,0,
,,,"8",0,0,
,,,"801",0,0,
,,,"9",0,0,
,,,"901",0,0,
,,,"999",0,0,
,,"11291","1",0,0,
,,,"101",0,0,
,,,"104",0,0,
,,,"106",0,0,
,,,"107",0,0,
,,,"110",0,0,
,,,"112",0,0,
,,,"113",0,0,
,,,"114",0,0,
,,,"2",0,0,
,,,"201",0,0,
,,,"202",0,0,
,,,"3",0,0,
,,,"301",0,0,
,,,"303",0,0,
,,,"304",0,0,
,,,"305",0,0,
,,,"6",0,0,
,,,"401",0,0,
,,,"501",0,0,
,,,"604",0,0,
,,,"607",0,0,
,,,"608",0,0,
