TRA Online

"Domestic Overnight Trips"
"Calendar year, Month returned from trip, Stopover state/region/SA2 and Stopover activity by Summation Options"
"Counting: Overnight trips (000), Sample"

,,,"Summation Options","Overnight trips (000)","Sample",
"Calendar year","Month returned from trip","Stopover state/region/SA2","Stopover activity",
"2018","January","11290","1",0,0,
,,,"2",0,0,
,,,"3",0,0,
,,,"5",0,0,
,,,"6",0,0,
,,,"9",0,0,
,,,"7",6.58798,2,
,,,"8",0,0,
,,"11291","1",0,0,
,,,"2",0,0,
,,,"3",0,0,
,,,"5",0,0,
,,,"6",0,0,
,,,"9",0,0,
,,,"7",0,0,
,,,"8",0,0,
,,"11294","1",0,0,
,,,"2",0,0,
,,,"3",0,0,
,,,"5",0,0,
,,,"6",0,0,
,,,"9",0,0,
,,,"7",1.0917109,1,
,,,"8",0,0,
,,"11296","1",0.5207698,1,
,,,"2",0,0,
,,,"3",0,0,
,,,"5",0,0,
,,,"6",6.3468302,3,
,,,"9",0,0,
,,,"7",0,0,
,,,"8",0,0,
,,"11297","1",2.2525583,1,
,,,"2",0,0,
,,,"3",1.1104829,1,
,,,"5",0,0,
,,,"6",3.4204333,2,
,,,"9",0,0,
,,,"7",0,0,
,,,"8",0,0,
,,"11298","1",4.6353574,1,
,,,"2",0,0,
,,,"3",0,0,
,,,"5",0,0,
,,,"6",4.6353574,1,
,,,"9",0,0,
,,,"7",0,0,
,,,"8",0,0,
,,"11299","1",3.040072,1,
,,,"2",3.040072,1,
,,,"3",0,0,
,,,"5",0,0,
,,,"6",3.040072,1,
,,,"9",0,0,
,,,"7",2.7626008,1,
,,,"8",0,0,
,,"11300","1",0,0,
,,,"2",0,0,
,,,"3",0,0,
,,,"5",0,0,
,,,"6",0,0,
,,,"9",0,0,
,,,"7",0,0,
,,,"8",0,0,
,,"11301","1",0,0,
,,,"2",0,0,
,,,"3",0,0,
,,,"5",0,0,
,,,"6",0,0,
,,,"9",0,0,
,,,"7",0,0,
,,,"8",0,0,
,,"11303","1",0,0,
,,,"2",0,0,
,,,"3",0,0,
,,,"5",0,0,
,,,"6",6.0475479,1,
,,,"9",0,0,
,,,"7",0,0,
,,,"8",0,0,
,,"11304","1",0,0,
,,,"2",0,0,
,,,"3",0,0,
,,,"5",0,0,
,,,"6",0,0,
,,,"9",0,0,
,,,"7",0,0,
,,,"8",0,0,
,,"11306","1",0,0,
,,,"2",0,0,
,,,"3",0,0,
,,,"5",0,0,
,,,"6",0,0,
,,,"9",0,0,
,,,"7",0,0,
,,,"8",0,0,
,,"11307","1",0,0,
