year,month,sa2_code_tra,stop_activity,trips,n_sample
2014,July,21411,6,3.2526062,3
2014,July,21413,6,6.7750078,2
2014,July,21414,2,4.3032176,1
2014,July,21414,5,1.3197244999999997,1
2014,July,21414,6,7.5620227,3
2014,July,21414,7,1.5357685999999997,1
2014,July,21416,1,1.6041235999999999,1
2014,July,21416,2,1.6041235999999999,1
2014,July,21416,3,2.3321169999999998,1
2014,July,21416,6,15.4406679,7
2014,July,21418,1,0.39617990000000003,1
2014,July,21418,6,0.39617990000000003,1
2014,July,21419,3,1.4754221999999997,1
2014,July,21419,6,9.187350399999998,3
2014,July,21420,6,2.733968,1
2014,July,21421,2,3.2741987000000004,2
2014,July,21421,6,1.7750359999999998,1
2014,July,21422,1,2.3149763999999995,2
2014,July,21422,2,1.3369442999999999,1
2014,July,21422,3,0.9780320999999998,1
2014,July,21422,6,2.3149763999999995,2
2014,July,21422,7,3.3420828999999994,1
2014,July,21424,2,1.3943311,1
2014,July,21424,3,2.632354,1
2014,July,21424,5,1.3943311,1
2014,July,21424,6,4.026685199999999,2
2014,July,21427,6,1.3281538000000002,1
2014,July,21428,6,0.6526325,1
2014,July,21448,6,3.1546662,2
2014,July,21451,2,4.6877693,1
2014,July,21451,3,4.6877693,1
2014,July,21451,6,6.2685642999999995,2
2014,July,21463,6,6.861411199999999,3
2014,July,21464,6,2.7071787000000005,1
2014,July,21467,7,2.2505543,3
2014,July,21469,1,4.237608400000001,4
2014,July,21469,2,6.0307119,3
2014,July,21469,3,3.8729837999999996,4
2014,July,21469,5,6.736740200000001,4
2014,July,21469,6,25.8699371,18
2014,July,21469,7,2.4734087,1
2014,July,21469,8,0.8329529,1
2014,July,21469,9,0.9491536,1
2014,July,21471,5,1.0079692999999996,1
2014,July,21471,6,3.7419373000000005,2
2014,July,21473,6,0.8573501,1
2014,July,21476,1,17.3266314,7
2014,July,21476,2,4.2849607,2
2014,July,21476,5,9.7584698,3
2014,July,21476,6,17.9663014,8
2014,July,21477,1,0.9780320999999998,1
2014,July,21477,7,1.0513381,1
2014,July,21478,1,7.007580799999999,4
2014,July,21478,3,2.4064575999999995,1
2014,July,21478,5,2.4064575999999995,1
2014,July,21478,6,6.2256193,3
2014,July,21479,1,3.8831225000000003,2
2014,July,21479,2,4.4102549,2
2014,July,21479,3,7.504680199999999,3
2014,July,21479,5,0.8689809000000001,1
2014,July,21479,6,22.034518400000003,10
2014,July,21479,9,1.3375621999999998,1
2014,July,21489,1,2.1274912000000006,1
2014,July,21489,2,2.1274912000000006,1
2014,July,21489,6,2.1274912000000006,1
2014,July,21490,1,6.830580299999999,4
2014,July,21490,6,5.776492000000001,3
2014,July,21492,5,0.7561464999999999,1
2014,July,21492,6,6.623933699999999,5
2014,July,21492,7,2.9162377,1
2014,July,21493,3,1.6151005,1
2014,July,21493,5,1.6151005,1
2014,July,21493,6,7.0133653,4
2014,July,21495,6,7.790708400000001,2
2014,July,21497,6,6.3342251,3
2014,July,21503,3,11.059556200000003,6
2014,July,21503,5,10.7545879,4
2014,July,21503,6,25.8343728,14
2014,July,21503,7,4.1356529,2
2014,July,21505,1,34.384010599999996,15
2014,July,21505,2,13.449481800000001,5
2014,July,21505,3,74.26049970000001,32
2014,July,21505,5,77.73170950000001,38
2014,July,21505,6,265.15790880000003,114
2014,July,21505,7,18.2165706,9
2014,July,21506,7,0.6580743,1
2014,July,21508,1,1.2282965999999997,1
2014,July,21508,2,1.3761788000000001,1
2014,July,21508,3,1.7870943999999997,1
2014,July,21508,6,16.519251600000004,6
2014,July,21512,1,3.5419862,1
2014,July,21512,6,3.5419862,1
2014,July,21513,1,1.1440629000000002,1
2014,July,21513,3,5.1565784,3
2014,July,21513,5,2.2557962000000003,2
2014,July,21513,6,5.9180013,4
2014,July,21516,2,0.9784904999999999,1
2014,July,21516,5,0.9784904999999999,1
2014,July,21516,6,3.7570349000000003,3
2014,July,21517,5,0.399085,1
2014,July,21517,6,8.2268595,5
2014,July,21520,6,5.153812899999999,2
2014,July,21520,7,1.0155599,1
2014,July,21522,1,1.5922474000000002,1
2014,July,21522,3,1.5922474000000002,1
2014,July,21522,5,1.5922474000000002,1
2014,July,21522,6,2.2852588999999996,2
2014,July,21538,6,2.7635694,1
2014,July,21544,7,1.6936271999999999,1
2014,July,21546,6,1.9209456999999999,1
2014,July,21549,6,7.7282306,2
2014,July,21549,7,5.7692585,1
2014,July,21557,5,3.1535662,1
2014,July,21557,6,3.1535662,1
2014,July,21563,6,6.862686199999999,3
2014,July,21563,7,3.4847468,2
2014,July,21567,6,4.702048100000001,2
2014,July,21575,6,1.6184969,1
2014,July,21577,3,1.4011105999999998,1
2014,July,21577,6,1.4011105999999998,1
2014,July,21591,5,4.626255899999999,2
2014,July,21591,6,8.5338802,4
2014,July,21593,2,1.9596256999999997,1
2014,July,21593,6,1.9596256999999997,1
2014,July,31003,5,2.1819856,2
2014,July,31003,6,2.1819856,2
2014,July,31007,6,2.2627873000000003,2
2014,July,31009,6,4.3616127,1
2014,July,31011,3,5.4085121,1
2014,July,31011,6,5.4085121,1
2014,July,31011,7,1.6016313999999998,1
2014,July,31020,6,0.7200306999999999,1
2014,July,31027,5,4.052089199999999,1
2014,July,31027,6,4.052089199999999,1
2014,July,31028,1,2.0164378999999997,1
2014,July,31028,5,2.0164378999999997,1
2014,July,31028,6,2.6470935000000004,2
2014,July,31028,7,10.9586901,1
2014,July,31028,9,2.0164378999999997,1
2014,July,31031,6,8.785673599999999,1
2014,July,31046,5,1.7674854,1
2014,July,31046,6,1.9628851,2
2014,July,31051,1,1.8850723,1
2014,July,31051,3,1.8850723,1
2014,July,31051,5,1.8850723,1
2014,July,31051,6,1.8850723,1
2014,July,31053,1,1.6836928,1
2014,July,31053,3,1.6836928,1
2014,July,31053,5,1.6836928,1
2014,July,31053,6,1.6836928,1
2014,July,31060,6,2.4527570999999995,1
2014,July,31062,1,1.0808692999999998,1
2014,July,31062,2,1.0808692999999998,1
2014,July,31062,3,1.0808692999999998,1
2014,July,31062,6,1.0808692999999998,1
2014,July,31063,3,0.5842921999999999,1
2014,July,31063,5,1.9042295999999996,1
2014,July,31063,6,3.7971137000000006,3
2014,July,31063,7,5.824649999999999,1
2014,July,31070,3,2.3321975999999998,1
2014,July,31070,6,2.3321975999999998,1
2014,July,31092,1,1.4950769,1
2014,July,31092,3,1.4950769,1
2014,July,31092,6,1.4950769,1
2014,July,31093,1,0.39079939999999996,1
2014,July,31093,5,0.39079939999999996,1
2014,July,31093,6,0.39079939999999996,1
2014,July,31094,2,2.8388279999999995,1
2014,July,31094,6,2.8388279999999995,1
2014,July,31098,6,2.1239315000000007,1
2014,July,31100,6,3.4812676,1
2014,July,31102,1,1.1045451000000002,1
2014,July,31102,6,1.1045451000000002,1
2014,July,31105,1,28.722552699999998,13
2014,July,31105,2,9.6306497,3
2014,July,31105,3,31.5200846,13
2014,July,31105,5,21.7906553,15
2014,July,31105,6,181.67256379999998,69
2014,July,31105,7,8.7234819,6
2014,July,31106,2,2.5463312000000005,1
2014,July,31106,6,4.2725965,2
2014,July,31110,1,3.0930458999999995,1
2014,July,31110,2,3.0930458999999995,1
2014,July,31110,6,3.0930458999999995,1
2014,July,31110,7,4.731559000000001,1
2014,July,31111,7,2.2090902000000003,1
2014,July,31114,6,8.841271099999997,3
2014,July,31117,6,1.4316314999999997,1
2014,July,31118,6,1.1095765999999998,1
2014,July,31124,7,3.0854212000000003,1
2014,July,31128,6,1.6016313999999998,1
2014,July,31129,1,0.7381222,1
2014,July,31129,2,0.7381222,1
2014,July,31129,5,0.7381222,1
2014,July,31129,6,0.7381222,1
2014,July,31132,6,5.352444499999999,2
2014,July,31135,5,4.482904799999999,1
2014,July,31135,6,4.482904799999999,1
2014,July,31137,6,1.2031755,1
2014,July,31137,7,1.2031755,1
2014,July,31139,1,3.679464,2
2014,July,31139,3,3.679464,2
2014,July,31139,5,3.679464,2
2014,July,31139,6,5.4358525,4
2014,July,31139,7,3.5296748,1
2014,July,31142,1,0.7319417,1
2014,July,31142,3,0.7319417,1
2014,July,31142,6,2.3420579999999993,2
2014,July,31143,1,2.1569298,1
2014,July,31143,6,2.1569298,1
2014,July,31145,1,48.0796051,20
2014,July,31145,2,36.723178900000015,12
2014,July,31145,3,19.2526776,9
2014,July,31145,5,42.683778100000005,20
2014,July,31145,6,84.04238729999999,41
2014,July,31145,7,4.8537802999999995,2
2014,July,31145,8,0.41639780000000004,1
2014,July,31147,6,3.4786613999999996,1
2014,July,31148,1,11.429604300000001,4
2014,July,31148,2,11.038804899999999,3
2014,July,31148,5,4.990373300000001,2
2014,July,31148,6,7.7702365,4
2014,July,31155,6,9.970742500000002,2
2014,July,31158,1,1.8850723,1
2014,July,31159,2,3.5493846000000002,1
2014,July,31159,6,5.9156409000000005,2
2014,July,31159,7,1.6664109000000003,1
2014,July,31160,1,2.0756652999999994,2
2014,July,31160,2,2.0756652999999994,2
2014,July,31160,6,2.0756652999999994,2
2014,July,31160,7,0.193001,1
2014,July,31161,1,0.7319417,1
2014,July,31161,3,0.7319417,1
2014,July,31161,6,0.7319417,1
2014,July,31161,8,0.41639780000000004,1
2014,July,31164,1,13.0882362,3
2014,July,31164,5,2.3522005999999993,2
2014,July,31164,6,13.0882362,3
2014,July,31165,1,26.353418700000002,13
2014,July,31165,2,22.439981500000002,10
2014,July,31165,3,5.9373306,2
2014,July,31165,5,31.9207659,14
2014,July,31165,6,40.03014230000001,18
2014,July,31166,6,0.2771303,1
2014,July,31167,1,1.6016313999999998,1
2014,July,31167,2,1.6016313999999998,1
2014,July,31167,3,1.6016313999999998,1
2014,July,31167,5,1.6016313999999998,1
2014,July,31168,5,2.6509874,3
2014,July,31168,6,1.6016313999999998,1
2014,July,31168,9,1.6016313999999998,1
2014,July,31169,1,3.6282625,2
2014,July,31169,3,3.6282625,2
2014,July,31169,5,2.8963208,1
2014,July,31169,6,3.6282625,2
2014,July,31170,1,2.8963208,1
2014,July,31170,3,3.6282625,2
2014,July,31170,5,3.6282625,2
2014,July,31170,6,2.8963208,1
2014,July,31171,3,1.3985593,1
2014,July,31171,5,1.9528739999999998,1
2014,July,31171,6,1.9528739999999998,1
2014,July,31171,7,1.4814319999999999,1
2014,July,31172,1,1.9528739999999998,1
2014,July,31172,3,1.9528739999999998,1
2014,July,31172,6,4.5499837,2
2014,July,31172,7,1.2731655999999998,1
2014,July,31173,3,1.9264491,2
2014,July,31173,6,4.3978601,3
2014,July,31174,1,1.9528739999999998,1
2014,July,31174,6,4.1455639,3
2014,July,31174,9,0.5342957,1
2014,July,31175,1,4.8691084,2
2014,July,31175,6,19.161829400000002,4
2014,July,31175,7,4.0315488,2
2014,July,31176,1,3.2674770000000004,1
2014,July,31176,2,4.0973483,1
2014,July,31176,3,5.533279900000001,1
2014,July,31176,6,11.9051537,4
2014,July,31176,7,7.3617317,4
2014,July,31177,1,0.5082479,1
2014,July,31177,2,5.971529200000001,1
2014,July,31177,6,0.5082479,1
2014,July,31177,7,4.6498381,3
2014,July,31178,6,0.9816874,1
2014,July,31178,7,1.1406307,1
2014,July,31179,3,1.3985593,1
2014,July,31179,6,3.8125898999999994,2
2014,July,31180,6,4.117923899999999,1
2014,July,31181,7,1.1667483,1
2014,July,31183,6,1.7738332999999997,1
2014,July,31185,1,1.4556646999999996,1
2014,July,31187,1,2.5640243000000003,1
2014,July,31187,3,3.4620778,1
2014,July,31187,5,7.447096,3
2014,July,31187,6,7.447096,3
2014,July,31188,2,4.712680799999999,1
2014,July,31188,6,6.116913499999999,2
2014,July,31189,1,3.022367,2
2014,July,31189,3,1.0053854,2
2014,July,31189,5,0.12604620000000002,1
2014,July,31189,6,9.5764712,4
2014,July,31189,7,2.1482519,1
2014,July,31189,9,0.8793392000000001,1
2014,July,31191,1,5.533279900000001,1
2014,July,31191,7,1.2263785,1
2014,July,31192,1,4.3483463,2
2014,July,31192,3,5.533279900000001,1
2014,July,31192,5,5.533279900000001,1
2014,July,31192,6,6.614149199999999,2
2014,July,31210,6,7.688539899999999,1
2014,July,31211,1,3.4451267000000003,1
2014,July,31211,6,3.4451267000000003,1
2014,July,31217,1,20.893867600000004,7
2014,July,31217,2,3.441382,1
2014,July,31217,3,5.043465100000001,3
2014,July,31217,5,4.164125899999998,2
2014,July,31217,6,34.45782459999999,12
2014,July,31217,7,11.2047148,6
2014,July,31217,8,0.41639780000000004,1
2014,July,31219,2,2.471411,1
2014,July,31219,6,2.471411,1
2014,July,31221,1,0.8376575,1
2014,July,31221,6,0.8376575,1
2014,July,31223,1,19.2529763,8
2014,July,31223,3,1.1343472000000001,2
2014,July,31223,5,8.153690000000001,3
2014,July,31223,6,19.972931799999998,9
2014,July,31225,1,4.3340051,3
2014,July,31225,5,0.450487,1
2014,July,31225,6,15.6069823,6
2014,July,31226,1,1.7095376999999998,1
2014,July,31226,6,1.7095376999999998,1
2014,July,31227,1,24.551453900000002,13
2014,July,31227,2,9.5437871,6
2014,July,31227,3,7.826145199999999,3
2014,July,31227,5,13.712606500000001,8
2014,July,31227,6,36.8359176,21
2014,July,31227,7,8.382693500000002,1
2014,July,31229,1,10.029845,3
2014,July,31229,2,5.901029200000001,2
2014,July,31229,3,3.5842358,1
2014,July,31229,5,3.5842358,1
2014,July,31229,6,12.940477,4
2014,July,31230,1,17.937903100000003,7
2014,July,31230,2,4.344481199999999,1
2014,July,31230,3,7.8060751999999995,2
2014,July,31230,5,1.8104542,1
2014,July,31230,6,32.617358700000004,10
2014,July,31230,7,5.233373000000001,2
2014,July,31232,6,0.7429488000000001,1
2014,July,31233,1,3.3404485999999993,1
2014,July,31233,6,3.3404485999999993,1
2014,July,31234,1,0.8940793,1
2014,July,31234,5,0.8940793,1
2014,July,31234,6,1.1712095999999999,2
2014,July,31235,6,4.5673737999999995,2
2014,July,31238,1,1.7315599,1
2014,July,31238,2,1.7315599,1
2014,July,31238,3,0.5276441000000001,1
2014,July,31238,5,1.7315599,1
2014,July,31238,6,7.283747100000001,4
2014,July,31238,7,4.575471,1
2014,July,31240,1,2.5044280999999997,1
2014,July,31240,5,2.5044280999999997,1
2014,July,31240,6,2.5044280999999997,1
2014,July,31242,1,12.149300499999999,5
2014,July,31242,2,0.624689,1
2014,July,31242,3,1.2935189,1
2014,July,31242,5,12.7904041,5
2014,July,31242,6,8.5509288,6
2014,July,31243,1,2.3662563999999993,1
2014,July,31243,6,2.3662563999999993,1
2014,July,31244,6,3.8636923999999997,1
2014,July,31247,6,3.8184532999999994,1
2014,July,31249,6,0.6360006,1
2014,July,31250,2,2.2293145000000005,1
2014,July,31251,2,3.0513167,1
2014,July,31251,5,3.0513167,1
2014,July,31251,6,4.203653300000001,2
2014,July,31253,6,0.6015876999999998,1
2014,July,31256,5,0.5884716,1
2014,July,31256,6,0.5884716,1
2014,July,31263,6,0.6776638999999999,1
2014,July,31267,6,1.2263785,1
2014,July,31269,1,2.1411103000000002,1
2014,July,31269,2,2.1411103000000002,1
2014,July,31269,3,2.1411103000000002,1
2014,July,31269,5,2.1411103000000002,1
2014,July,31269,6,2.1411103000000002,1
2014,July,31274,6,4.693015299999999,1
2014,July,31275,6,0.16941600000000004,1
2014,July,31277,2,4.2494196,2
2014,July,31277,6,1.7586784,1
2014,July,31281,6,4.4949954,1
2014,July,31281,7,10.043275499999998,1
2014,July,31286,2,0.6892923999999999,1
2014,July,31286,5,0.5278898000000001,1
2014,July,31286,6,12.045119399999999,4
2014,July,31286,7,7.7810646000000006,1
2014,July,31299,6,2.8276084999999997,1
2014,July,31304,1,0.20899420000000005,1
2014,July,31304,5,0.20899420000000005,1
2014,July,31304,6,0.20899420000000005,1
2014,July,31305,1,2.8963208,1
2014,July,31305,2,2.8963208,1
2014,July,31305,9,2.8963208,1
2014,July,31308,3,0.35824939999999994,1
2014,July,31308,5,0.35824939999999994,1
2014,July,31308,6,0.9354359999999999,2
2014,July,31319,1,1.2493781,1
2014,July,31319,3,1.2493781,1
2014,July,31319,6,1.2493781,1
2014,July,31337,1,8.764964099999998,3
2014,July,31337,2,4.0566872,1
2014,July,31337,6,5.283065700000001,2
2014,July,31338,1,1.6784488000000002,1
2014,July,31338,6,1.6784488000000002,1
2014,July,31338,7,17.5161022,5
2014,July,31338,8,0.41639780000000004,1
2014,July,31339,6,0.6015876999999998,1
2014,July,31340,1,1.7586784,1
2014,July,31340,2,1.7586784,1
2014,July,31340,6,1.7586784,1
2014,July,31341,1,0.5276441000000001,1
2014,July,31341,2,0.5276441000000001,1
2014,July,31341,6,0.5276441000000001,1
2014,July,31341,7,3.7518512,2
2014,July,31344,8,0.41639780000000004,1
2014,July,31346,1,28.7765694,6
2014,July,31346,2,20.3236723,4
2014,July,31346,5,4.724455899999999,1
2014,July,31346,6,47.17510290000001,13
2014,July,31346,7,11.1138886,3
2014,July,31359,1,14.0532053,7
2014,July,31359,2,12.367382200000002,6
2014,July,31359,3,4.2699734000000005,2
2014,July,31359,5,11.1765678,5
2014,July,31359,6,28.5156267,12
2014,July,31361,1,1.5737759999999998,1
2014,July,31361,2,1.5737759999999998,1
2014,July,31361,5,1.5737759999999998,1
2014,July,31361,6,2.10142,2
2014,July,31361,8,0.41639780000000004,1
2014,July,31363,1,3.0501252,2
2014,July,31363,2,2.63875,1
2014,July,31363,5,2.63875,1
2014,July,31363,6,3.0501252,2
2014,July,31369,6,8.785673599999999,1
2014,July,31371,1,1.0451835999999999,1
2014,July,31371,6,1.5730735,2
2014,July,31374,6,11.9677086,2
2014,July,31375,1,1.7095376999999998,1
2014,July,31375,5,1.7095376999999998,1
2014,July,31375,6,4.222675799999999,2
2014,July,31375,7,0.8402868,1
2014,July,31378,6,2.3575220999999997,1
2014,July,31379,1,1.6502412,1
2014,July,31379,2,1.6502412,1
2014,July,31379,3,1.6502412,1
2014,July,31379,5,8.143762899999999,2
2014,July,31379,6,16.828223299999998,4
2014,July,31380,1,0.393444,1
2014,July,31380,5,0.393444,1
2014,July,31380,6,0.393444,1
2014,July,31387,1,5.333283000000001,1
2014,July,31387,5,5.333283000000001,1
2014,July,31387,6,5.333283000000001,1
2014,July,31389,8,0.41639780000000004,1
2014,July,31394,6,1.0451835999999999,1
2014,July,31395,7,3.6274017000000005,1
2014,July,31396,1,5.9331953,3
2014,July,31396,2,5.5230665,3
2014,July,31396,3,0.31741440000000004,1
2014,July,31396,6,3.9308059999999996,3
2014,July,31396,8,0.41639780000000004,1
2014,July,31397,1,1.5303786,1
2014,July,31397,5,1.5303786,1
2014,July,31397,8,0.41639780000000004,1
2014,July,31397,9,3.4982604999999998,1
2014,July,31399,5,0.39079939999999996,1
2014,July,31400,1,1.7553145999999997,1
2014,July,31400,2,5.2694138,2
2014,July,31400,6,5.2694138,2
2014,July,31400,8,0.41639780000000004,1
2014,July,31402,1,3.6095264,1
2014,July,31402,7,3.6095264,1
2014,July,31403,2,2.0117602,1
2014,July,31403,5,0.39079939999999996,1
2014,July,31403,6,6.189525,3
2014,July,31405,1,3.2674770000000004,1
2014,July,31405,2,2.4518915999999997,1
2014,July,31405,6,4.1932146999999995,3
2014,July,31405,7,0.31741440000000004,1
2014,July,31405,8,2.9145299,2
2014,July,31406,5,0.8468583000000001,1
2014,July,31406,6,3.7303463999999997,2
2014,July,31407,1,2.9376805,1
2014,July,31407,5,2.1482519,1
2014,July,31407,6,3.2550949,2
2014,July,31407,7,0.31741440000000004,1
2014,July,31408,1,1.7384794,1
2014,July,31408,2,1.7738332999999997,1
2014,July,31408,3,1.7384794,1
2014,July,31408,5,3.5123127,2
2014,July,31408,6,5.559696700000001,3
2014,July,31408,7,5.533279900000001,1
2014,July,31408,8,2.4981321,1
2014,July,31409,1,1.9528739999999998,1
2014,July,31409,3,1.9528739999999998,1
2014,July,31410,1,0.5276441000000001,1
2014,July,31410,2,0.5276441000000001,1
2014,July,31410,3,6.0609239,2
2014,July,31410,6,6.0609239,2
2014,July,31410,7,1.4814319999999999,1
2014,July,31410,8,2.4981321,1
2014,July,31411,1,1.9528739999999998,1
2014,July,31411,3,1.9528739999999998,1
2014,July,31411,6,3.7267072000000003,2
2014,July,31411,7,1.4814319999999999,1
2014,July,31411,8,2.4981321,1
2014,July,31412,1,9.328401,3
2014,July,31412,3,5.533279900000001,1
2014,July,31412,5,2.6758958999999995,2
2014,July,31412,6,6.0609239,2
2014,July,31414,5,1.7384794,1
2014,July,31414,6,3.9779020999999997,2
2014,July,31422,1,35.7501836,10
2014,July,31422,3,15.4558119,3
2014,July,31422,5,11.3740077,4
2014,July,31422,6,38.4427073,12
2014,July,31422,8,0.41639780000000004,1
2014,July,31424,2,1.6805735000000002,1
2014,July,31424,6,1.6805735000000002,1
2014,July,31425,1,1.8858961999999997,1
2014,July,31425,6,14.113175699999998,6
2014,July,31426,1,7.4253739,3
2014,July,31426,2,3.0334285999999997,2
2014,July,31426,5,3.0334285999999997,2
2014,July,31426,6,3.0334285999999997,2
2014,July,31426,7,5.008856199999999,1
2014,July,31427,1,6.898354899999999,4
2014,July,31427,2,4.6828261,2
2014,July,31427,3,1.8431167,1
2014,July,31427,5,8.3915419,3
2014,July,31427,6,17.1782433,9
2014,July,31428,1,29.4869883,12
2014,July,31428,2,7.7842161,3
2014,July,31428,3,2.9160708999999994,2
2014,July,31428,5,9.4961133,3
2014,July,31428,6,39.4691114,15
2014,July,31434,1,5.023424499999999,2
2014,July,31434,2,1.8848408,1
2014,July,31434,3,3.1385837000000003,1
2014,July,31434,5,3.1385837000000003,1
2014,July,31434,6,5.023424499999999,2
2014,July,31435,1,31.3404337,11
2014,July,31435,2,28.325672599999997,9
2014,July,31435,3,6.474932,2
2014,July,31435,5,14.139834800000001,6
2014,July,31435,6,49.59917050000001,18
2014,July,31438,2,4.8710725,1
2014,July,31438,6,8.5314493,2
2014,July,31440,1,2.2397359,1
2014,July,31440,2,1.8850723,1
2014,July,31440,5,2.9502328999999996,2
2014,July,31440,6,2.9502328999999996,2
2014,July,31441,5,2.4518915999999997,1
2014,July,31441,6,2.4518915999999997,1
2014,July,31442,3,1.3810378,1
2014,July,31442,6,2.6304158999999996,2
2014,July,31444,1,9.3244935,2
2014,July,31444,6,9.3244935,2
2014,July,31451,1,6.9009666,1
2014,July,31451,2,6.9009666,1
2014,July,31456,1,0.9594134,1
2014,July,31456,2,5.2542833,3
2014,July,31456,3,0.7104969999999999,1
2014,July,31456,6,52.29242080000001,23
2014,July,31456,7,21.1639485,5
2014,July,31460,1,1.8850723,1
2014,July,31460,2,1.8850723,1
2014,July,31460,6,1.8850723,1
2014,July,31461,1,2.8963208,1
2014,July,31461,6,2.8963208,1
2014,July,31461,7,7.0576917,1
2014,July,31461,8,0.41639780000000004,1
2014,July,31462,7,1.2263785,1
2014,July,31463,7,1.6016313999999998,1
2014,July,31464,1,2.1681870000000005,1
2014,July,31464,2,6.7029097,3
2014,July,31464,3,3.4506292,1
2014,July,31464,5,2.1681870000000005,1
2014,July,31464,6,12.200922899999998,5
2014,July,31464,8,0.41639780000000004,1
2014,July,31482,1,1.9763075,1
2014,July,31482,2,1.9763075,1
2014,July,31482,5,1.9763075,1
2014,July,31482,6,1.9763075,1
2014,July,31483,1,6.9989769,3
2014,July,31483,2,6.584585299999999,2
2014,July,31483,5,6.584585299999999,2
2014,July,31483,6,6.9989769,3
2014,July,31486,1,2.3072478,2
2014,July,31486,6,2.3072478,2
2014,July,31490,1,27.4133217,8
2014,July,31490,2,4.591221000000001,3
2014,July,31490,3,11.703223899999998,6
2014,July,31490,5,21.552980100000003,7
2014,July,31490,6,69.06510460000001,27
2014,July,31490,7,15.4803821,3
2014,July,31490,8,0.41639780000000004,1
2014,July,31493,1,2.2850070000000002,2
2014,July,31493,3,0.5463072999999999,1
2014,July,31493,6,2.2850070000000002,2
2014,July,31495,1,14.6248866,6
2014,July,31495,2,3.2809512000000005,1
2014,July,31495,3,2.6074082,2
2014,July,31495,5,3.3251783999999995,2
2014,July,31495,6,26.189147499999997,12
2014,July,31495,8,0.41639780000000004,1
2014,July,31499,1,9.098060499999999,2
2014,July,31499,6,15.5939199,5
2014,July,31499,7,3.0513167,1
2014,July,31503,6,3.0788418999999996,1
2014,July,31504,6,0.8376575,1
2014,July,31504,7,3.0513167,1
2014,July,31505,6,3.7781319000000004,2
2014,July,31508,1,2.6306113,2
2014,July,31508,6,2.6306113,2
2014,July,31511,1,15.445453800000001,3
2014,July,31511,2,8.9519321,2
2014,July,31511,5,6.4935217000000005,1
2014,July,31511,6,12.9870434,2
2014,July,31512,7,3.1641619000000003,2
2014,July,31514,1,0.8050582000000001,1
2014,July,31514,6,0.8050582000000001,1
2014,July,31515,6,2.9063673,1
2014,July,31520,1,14.1501991,7
2014,July,31520,2,4.533511,2
2014,July,31520,5,3.0706132,3
2014,July,31520,6,26.021503,12
2014,July,31520,7,3.0513167,1
2014,July,31522,1,14.8874114,5
2014,July,31522,2,17.988454299999997,6
2014,July,31522,3,2.1239293000000004,2
2014,July,31522,5,14.8874114,5
2014,July,31522,6,14.8874114,5
2014,July,31524,5,3.3001853,2
2014,July,31524,6,4.9448592,3
2014,July,31525,2,1.8850723,1
2014,July,31525,6,3.792102,2
2014,July,31528,1,1.0971619,1
2014,July,31528,2,1.0971619,1
2014,July,31528,6,2.3984043999999995,2
2014,July,31528,7,2.2600518000000003,1
2014,July,31529,6,1.7384794,1
2014,July,31530,1,11.9994257,5
2014,July,31530,2,8.793391299999998,4
2014,July,31530,3,6.8426537000000005,2
2014,July,31530,5,2.4102990999999996,2
2014,July,31530,6,14.409506800000003,7
2014,July,31531,8,0.41639780000000004,1
2014,July,31534,1,4.612853199999999,1
2014,July,31534,2,4.612853199999999,1
2014,July,31534,5,4.612853199999999,1
2014,July,31534,6,8.27323,2
2014,July,31534,7,0.6571587,1
2014,July,31535,2,7.3498899,1
2014,July,31535,3,7.3498899,1
2014,July,31535,6,7.3498899,1
2014,July,31535,7,7.0576917,1
2014,July,31541,1,2.3340957999999996,1
2014,July,31541,6,9.775961399999998,2
2014,July,31543,6,2.8276084999999997,1
2014,July,31547,1,6.1919773,2
2014,July,31547,3,3.0513167,1
2014,July,31547,5,5.411866000000001,1
2014,July,31547,6,12.149661399999998,4
2014,July,31548,3,4.5927001,1
2014,July,31548,6,10.865505800000003,3
2014,July,31548,7,4.8917679000000005,1
2014,July,31549,1,2.9118872,1
2014,July,31549,2,3.6223841,2
2014,July,31549,5,3.6223841,2
2014,July,31549,6,3.6223841,2
2014,July,31550,1,20.10202,6
2014,July,31550,2,7.214106199999999,2
2014,July,31550,5,4.4250373,2
2014,July,31550,6,21.8756919,7
2014,July,31551,1,3.9441618000000003,1
2014,July,31551,6,3.9441618000000003,1
2014,July,31557,2,4.902223600000001,1
2014,July,31557,3,4.902223600000001,1
2014,July,31557,6,7.8424133,2
2014,July,31561,1,57.6977491,21
2014,July,31561,2,16.8052039,7
2014,July,31561,3,5.813663100000001,2
2014,July,31561,5,36.57817240000001,17
2014,July,31561,6,66.49059070000001,26
2014,July,31564,6,1.5990657,1
2014,July,31570,6,1.9209456999999999,1
2014,July,31573,6,5.008856199999999,1
2014,July,31574,1,2.4221577,1
2014,July,31574,6,2.4221577,1
2014,July,31578,5,1.4042327,1
2014,July,31578,6,1.4042327,1
2014,July,41001,1,16.7124885,9
2014,July,41001,2,16.396188000000002,5
2014,July,41001,3,19.3658012,10
2014,July,41001,5,27.493249599999995,14
2014,July,41001,6,116.7388899,56
2014,July,41001,7,8.043237099999999,5
2014,July,41001,8,0.8329529,1
2014,July,41001,9,0.7305519999999999,1
2014,July,41002,6,1.4943491999999998,1
2014,July,41004,6,2.1092153,1
2014,July,41006,3,5.0688474,1
2014,July,41006,6,5.0688474,1
2014,July,41007,6,0.7875293999999999,1
2014,July,41007,7,0.6994942,1
