TRA Online

"Domestic Overnight Trips"
"Calendar year, Month returned from trip, State and Stopover reason by Summation Options"
"Counting: Overnight trips (000), Sample"

,,,"Summation Options","Overnight trips (000)","Sample",
"Calendar year","Month returned from trip","State","Stopover reason",
"2014","July","1","1",918.397778,398,
,,,"101",737.4481643,335,
,,,"104",62.0850615,20,
,,,"106",22.1700238,13,
,,,"107",81.0583329,26,
,,,"110",0,0,
,,,"112",0,0,
,,,"113",15.6361955,4,
,,,"114",0,0,
,,,"2",707.0483366,340,
,,,"201",506.8223879,245,
,,,"202",209.6436168,99,
,,,"3",348.8969056,133,
,,,"301",279.7677044,109,
,,,"303",14.681778,8,
,,,"304",2.633526,1,
,,,"305",51.8138972,15,
,,,"6",144.8136621,50,
,,,"401",0,0,
,,,"501",19.9495504,5,
,,,"604",28.1366894,12,
,,,"607",23.0322681,9,
,,,"608",30.5374822,7,
,,,"610",41.8013272,16,
,,,"600",1.3563448,1,
,,,"7",0,0,
,,,"701",0,0,
,,,"8",21.8610178,11,
,,,"801",21.8610178,11,
,,,"9",0,0,
,,,"901",0,0,
,,,"999",0,0,
,,"110","1",187.5518028,87,
,,,"101",148.9893895,70,
,,,"104",6.9009767,2,
,,,"106",6.8610187,6,
,,,"107",19.9961889,8,
,,,"110",0,0,
,,,"112",0,0,
,,,"113",4.804229,1,
,,,"114",0,0,
,,,"2",223.7655716,116,
,,,"201",161.4937952,86,
,,,"202",62.2717765,30,
,,,"3",213.7107928,80,
,,,"301",172.9468193,68,
,,,"303",10.1472651,6,
,,,"304",0,0,
,,,"305",30.6167083,6,
,,,"6",57.5745908,20,
,,,"401",0,0,
,,,"501",16.9655189,3,
,,,"604",13.5868709,6,
,,,"607",4.3873699,2,
,,,"608",12.1713421,4,
,,,"610",9.1071442,4,
,,,"600",1.3563448,1,
,,,"7",0,0,
,,,"701",0,0,
,,,"8",1.2563449,1,
,,,"801",1.2563449,1,
,,,"9",0,0,
,,,"901",0,0,
,,,"999",0,0,
,,"11290","1",0,0,
,,,"101",0,0,
,,,"104",0,0,
,,,"106",0,0,
,,,"107",0,0,
,,,"110",0,0,
,,,"112",0,0,
,,,"113",0,0,
,,,"114",0,0,
,,,"2",1.7541312,1,
,,,"201",1.7541312,1,
,,,"202",0,0,
,,,"3",0,0,
,,,"301",0,0,
,,,"303",0,0,
,,,"304",0,0,
,,,"305",0,0,
,,,"6",0,0,
,,,"401",0,0,
,,,"501",0,0,
,,,"604",0,0,
,,,"607",0,0,
,,,"608",0,0,
,,,"610",0,0,
,,,"600",0,0,
,,,"7",0,0,
,,,"701",0,0,
,,,"8",0,0,
,,,"801",0,0,
,,,"9",0,0,
,,,"901",0,0,
,,,"999",0,0,
,,"11291","1",0,0,
,,,"101",0,0,
,,,"104",0,0,
,,,"106",0,0,
,,,"107",0,0,
,,,"110",0,0,
,,,"112",0,0,
,,,"113",0,0,
,,,"114",0,0,
,,,"2",0,0,
,,,"201",0,0,
,,,"202",0,0,
,,,"3",0,0,
,,,"301",0,0,
,,,"303",0,0,
,,,"304",0,0,
,,,"305",0,0,
,,,"6",0,0,
,,,"401",0,0,
,,,"501",0,0,
,,,"604",0,0,
,,,"607",0,0,
,,,"608",0,0,
,,,"610",0,0,
,,,"600",0,0,
,,,"7",0,0,
,,,"701",0,0,
,,,"8",0,0,
,,,"801",0,0,
,,,"9",0,0,
,,,"901",0,0,
,,,"999",0,0,
,,"11294","1",0,0,
,,,"101",0,0,
,,,"104",0,0,
,,,"106",0,0,
,,,"107",0,0,
,,,"110",0,0,
,,,"112",0,0,
,,,"113",0,0,
,,,"114",0,0,
,,,"2",0,0,
,,,"201",0,0,
,,,"202",0,0,
,,,"3",0,0,
,,,"301",0,0,
,,,"303",0,0,
,,,"304",0,0,
,,,"305",0,0,
,,,"6",0,0,
,,,"401",0,0,
,,,"501",0,0,
,,,"604",0,0,
,,,"607",0,0,
,,,"608",0,0,
