TRA Online

"Domestic Overnight Trips"
"Calendar year, Month returned from trip, State and Stopover reason by Summation Options"
"Counting: Overnight trips (000), Sample"

,,,"Summation Options","Overnight trips (000)","Sample",
"Calendar year","Month returned from trip","State","Stopover reason",
"2017","April","1","1",1353.6644242,464,
,,,"101",1093.1411686,375,
,,,"104",54.8934847,15,
,,,"106",43.4128866,18,
,,,"107",155.7431069,53,
,,,"110",0,0,
,,,"112",0,0,
,,,"113",6.4737774,3,
,,,"114",0,0,
,,,"2",972.8803893,363,
,,,"201",725.6045869,274,
,,,"202",257.3631003,92,
,,,"3",516.5329562,146,
,,,"301",442.4150569,123,
,,,"303",41.9968367,12,
,,,"304",10.463483,5,
,,,"305",21.6575796,6,
,,,"6",143.6953002,46,
,,,"401",1.3589399,1,
,,,"501",25.0925248,7,
,,,"604",45.2283348,16,
,,,"607",33.6212427,7,
,,,"608",9.352562,4,
,,,"610",35.5034552,11,
,,,"600",2.1161646,1,
,,,"7",0,0,
,,,"701",0,0,
,,,"8",48.7634188,23,
,,,"801",48.7634188,23,
,,,"9",3.8372719,3,
,,,"901",3.8372719,3,
,,,"999",0,0,
,,"110","1",248.2522239,85,
,,,"101",143.5362413,53,
,,,"104",22.7726139,3,
,,,"106",18.6797093,8,
,,,"107",61.2535483,20,
,,,"110",0,0,
,,,"112",0,0,
,,,"113",2.0101112,1,
,,,"114",0,0,
,,,"2",280.9109252,111,
,,,"201",221.0925305,86,
,,,"202",59.8183947,25,
,,,"3",232.6086306,70,
,,,"301",204.9487138,60,
,,,"303",21.9379391,7,
,,,"304",5.7219777,3,
,,,"305",0,0,
,,,"6",70.4794589,24,
,,,"401",1.3589399,1,
,,,"501",13.5785238,3,
,,,"604",31.3378282,10,
,,,"607",8.7250047,2,
,,,"608",6.7615857,3,
,,,"610",8.7175766,5,
,,,"600",0,0,
,,,"7",0,0,
,,,"701",0,0,
,,,"8",0,0,
,,,"801",0,0,
,,,"9",0,0,
,,,"901",0,0,
,,,"999",0,0,
,,"11290","1",0,0,
,,,"101",0,0,
,,,"104",0,0,
,,,"106",0,0,
,,,"107",0,0,
,,,"110",0,0,
,,,"112",0,0,
,,,"113",0,0,
,,,"114",0,0,
,,,"2",0.3315854,1,
,,,"201",0.3315854,1,
,,,"202",0,0,
,,,"3",0,0,
,,,"301",0,0,
,,,"303",0,0,
,,,"304",0,0,
,,,"305",0,0,
,,,"6",0,0,
,,,"401",0,0,
,,,"501",0,0,
,,,"604",0,0,
,,,"607",0,0,
,,,"608",0,0,
,,,"610",0,0,
,,,"600",0,0,
,,,"7",0,0,
,,,"701",0,0,
,,,"8",0,0,
,,,"801",0,0,
,,,"9",0,0,
,,,"901",0,0,
,,,"999",0,0,
,,"11291","1",0,0,
,,,"101",0,0,
,,,"104",0,0,
,,,"106",0,0,
,,,"107",0,0,
,,,"110",0,0,
,,,"112",0,0,
,,,"113",0,0,
,,,"114",0,0,
,,,"2",0,0,
,,,"201",0,0,
,,,"202",0,0,
,,,"3",0,0,
,,,"301",0,0,
,,,"303",0,0,
,,,"304",0,0,
,,,"305",0,0,
,,,"6",0,0,
,,,"401",0,0,
,,,"501",0,0,
,,,"604",0,0,
,,,"607",0,0,
,,,"608",0,0,
,,,"610",0,0,
,,,"600",0,0,
,,,"7",0,0,
,,,"701",0,0,
,,,"8",0,0,
,,,"801",0,0,
,,,"9",0,0,
,,,"901",0,0,
,,,"999",0,0,
,,"11294","1",0,0,
,,,"101",0,0,
,,,"104",0,0,
,,,"106",0,0,
,,,"107",0,0,
,,,"110",0,0,
,,,"112",0,0,
,,,"113",0,0,
,,,"114",0,0,
,,,"2",6.0895644,1,
,,,"201",6.0895644,1,
,,,"202",0,0,
,,,"3",0,0,
,,,"301",0,0,
,,,"303",0,0,
,,,"304",0,0,
,,,"305",0,0,
,,,"6",0,0,
,,,"401",0,0,
,,,"501",0,0,
,,,"604",0,0,
,,,"607",0,0,
,,,"608",0,0,
,,,"610",0,0,
,,,"600",0,0,
,,,"7",0,0,
,,,"701",0,0,
,,,"8",0,0,
,,,"801",0,0,
,,,"9",0,0,
,,,"901",0,0,
,,,"999",0,0,
,,"11296","1",2.1165578,1,
,,,"101",2.1165578,1,
,,,"104",0,0,
,,,"106",0,0,
,,,"107",0,0,
,,,"110",0,0,
,,,"112",0,0,
,,,"113",0,0,
,,,"114",0,0,
,,,"2",0,0,
,,,"201",0,0,
,,,"202",0,0,
,,,"3",0,0,
,,,"301",0,0,
,,,"303",0,0,
,,,"304",0,0,
,,,"305",0,0,
,,,"6",0,0,
,,,"401",0,0,
,,,"501",0,0,
,,,"604",0,0,
,,,"607",0,0,
,,,"608",0,0,
,,,"610",0,0,
,,,"600",0,0,
,,,"7",0,0,
,,,"701",0,0,
,,,"8",0,0,
,,,"801",0,0,
,,,"9",0,0,
,,,"901",0,0,
,,,"999",0,0,
,,"11297","1",8.4953301,3,
,,,"101",8.4953301,3,
,,,"104",0,0,
,,,"106",0,0,
,,,"107",0,0,
,,,"110",0,0,
,,,"112",0,0,
,,,"113",0,0,
,,,"114",0,0,
,,,"2",0,0,
,,,"201",0,0,
,,,"202",0,0,
,,,"3",0,0,
,,,"301",0,0,
,,,"303",0,0,
,,,"304",0,0,
,,,"305",0,0,
,,,"6",0,0,
,,,"401",0,0,
,,,"501",0,0,
,,,"604",0,0,
,,,"607",0,0,
,,,"608",0,0,
,,,"610",0,0,
