"STNID","NAME","CTRY","COUNTRY_NAME","ISO2C","ISO3C","STATE","LATITUDE","LONGITUDE","ELEVATION","BEGIN","END","YEARMODA","YEAR","MONTH","DAY","YDAY","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","I_FOG","I_RAIN_DRIZZLE","I_SNOW_ICE","I_HAIL","I_THUNDER","I_TORNADO_FUNNEL","EA","ES","RH"
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-09-25,2024,9,25,269,30.3,24,22.1,24,1011.5,24,1006.5,24,NA,0,1.9,24,3.1,NA,36.5,NA,24.3,NA,0,"G",NA,0,0,0,0,0,0,2.7,4.3,61.6
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-09-26,2024,9,26,270,29.7,24,22.2,24,1012,24,1007,24,NA,0,1.6,24,5.7,NA,37.6,NA,24.6,NA,7.87,"G",NA,1,1,0,0,0,0,2.7,4.2,64.1
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-09-27,2024,9,27,271,29.7,24,23.1,24,1012.5,24,1007.5,24,NA,0,1.9,24,5.7,NA,36.6,NA,24.6,NA,0.25,"G",NA,0,1,1,0,0,0,2.8,4.2,67.7
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-09-28,2024,9,28,272,29.5,24,22.4,24,1012,24,1007,24,NA,0,1.6,24,3.1,NA,36.8,NA,22.9,"*",0,"G",NA,0,0,0,0,0,0,2.7,4.1,65.7
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-09-29,2024,9,29,273,30.4,24,19.6,24,1010.6,24,1005.6,24,NA,0,2.4,24,5.1,NA,40.6,NA,22.2,"*",0,"G",NA,0,0,0,0,0,0,2.3,4.3,52.5
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-09-30,2024,9,30,274,30.4,24,15.7,24,1010.8,24,1005.8,24,NA,0,3,24,7.2,NA,40.3,NA,22,NA,0,"G",NA,0,0,0,0,0,0,1.8,4.3,41.1
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-01,2024,10,1,275,29.8,24,14.6,24,1010.5,24,1005.5,24,NA,0,3.3,24,9.3,NA,41,NA,21.1,"*",0,"G",NA,0,0,0,0,0,0,1.7,4.2,39.6
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-02,2024,10,2,276,31.1,24,20.1,24,1011.3,24,1006.3,24,NA,0,2.3,24,7.2,NA,40.3,NA,20.8,NA,0,"G",NA,0,0,0,0,0,0,2.3,4.5,52
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-03,2024,10,3,277,31.1,24,20.9,24,1011.8,24,1006.8,24,NA,0,1.9,24,3.6,NA,38.8,NA,23.7,NA,0,"G",NA,0,0,0,0,0,0,2.5,4.5,54.7
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-04,2024,10,4,278,31.1,24,21.9,24,1010.5,24,1005.5,24,NA,0,2.2,24,3.6,NA,39.6,NA,23.8,NA,0,"G",NA,0,0,0,0,0,0,2.6,4.5,58.1
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-05,2024,10,5,279,30.6,24,21,24,1011,24,1006,24,NA,0,1.9,24,4.6,NA,39.3,NA,23.3,"*",0,"G",NA,0,0,0,0,0,0,2.5,4.4,56.6
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-06,2024,10,6,280,30.9,24,21.5,24,1011.8,24,1006.8,24,NA,0,2.1,24,4.6,NA,38.7,NA,23.1,NA,0,"G",NA,0,0,0,0,0,0,2.6,4.5,57.4
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-07,2024,10,7,281,31.2,24,19.4,24,1012.8,24,1007.8,24,NA,0,2.5,24,7.7,NA,41.4,NA,23,"*",0,"G",NA,0,0,0,0,0,0,2.2,4.5,49.5
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-08,2024,10,8,282,31.3,24,20.4,24,1011.8,24,1006.8,24,NA,0,2.3,24,5.7,NA,41.2,NA,23,NA,0,"G",NA,0,0,0,0,0,0,2.4,4.6,52.4
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-09,2024,10,9,283,31.8,24,21.1,24,1010.4,24,1005.4,24,NA,0,2.2,24,6.7,NA,41.6,NA,23,NA,0,"G",NA,0,0,0,0,0,0,2.5,4.7,53.2
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-10,2024,10,10,284,31.7,24,21.3,24,1010.2,24,1005.2,24,NA,0,2.4,24,5.7,NA,40.7,NA,24.2,NA,0,"G",NA,0,0,0,0,0,0,2.5,4.7,54.1
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-11,2024,10,11,285,31.3,24,19.6,24,1010.3,24,1005.3,24,NA,0,1.9,24,5.1,NA,41.3,NA,23.7,"*",0,"G",NA,0,0,0,0,0,0,2.3,4.6,49.9
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-12,2024,10,12,286,31.7,24,21.4,24,1010,24,1005,24,NA,0,2.5,24,3.6,NA,40.4,NA,23.5,NA,0.51,"G",NA,1,1,0,0,0,0,2.5,4.7,54.5
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-13,2024,10,13,287,27.8,24,22.7,24,1010,24,1005,24,NA,0,1.6,24,3.6,NA,35.9,NA,24,"*",4.32,"G",NA,0,1,0,0,0,0,2.8,3.7,73.8
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-14,2024,10,14,288,28,24,22.1,24,1010.2,24,1005.2,24,NA,0,2.1,24,5.1,NA,36.1,NA,23.7,"*",0,"G",NA,0,0,0,0,0,0,2.7,3.8,70.4
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-15,2024,10,15,289,30.9,24,22.1,24,1010,24,1005,24,NA,0,1.9,24,4.1,NA,38.8,NA,23.7,NA,0,"G",NA,0,0,0,0,0,0,2.7,4.5,59.5
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-16,2024,10,16,290,30.4,24,22.6,24,1010.2,24,1005.2,24,NA,0,2.2,24,4.6,NA,39.8,NA,24.2,"*",0,"G",NA,0,0,0,0,0,0,2.7,4.3,63.1
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-17,2024,10,17,291,29.5,24,22.3,24,1010.1,24,1005.1,24,NA,0,2.1,24,3.6,NA,36.5,"*",23.2,"*",0,"B",NA,0,0,0,0,0,0,2.7,4.1,65.3
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-18,2024,10,18,292,29.3,24,21.8,24,1010,24,1005,24,NA,0,2,24,4.1,NA,38.8,NA,23.7,"*",0,"G",NA,0,0,0,0,0,0,2.6,4.1,64.1
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-19,2024,10,19,293,28.5,24,23.8,24,1010.3,24,1005.3,24,NA,0,2.1,24,5.1,NA,37,NA,23.7,NA,26.42,"G",NA,0,1,0,1,1,0,2.9,3.9,75.7
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-20,2024,10,20,294,28.5,24,23.6,24,1010.1,24,1005.1,24,NA,0,2.4,24,6.7,NA,36.7,NA,24.2,"*",25.91,"G",NA,0,1,0,1,1,0,2.9,3.9,74.8
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-21,2024,10,21,295,29.3,24,24.3,24,1008.8,24,1003.8,24,NA,0,1.9,24,4.1,NA,36.4,NA,24,NA,0,"G",NA,0,0,0,0,0,0,3,4.1,74.5
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-22,2024,10,22,296,31.4,24,23.2,24,1007.6,24,1002.6,24,NA,0,2,24,3.1,NA,39.3,NA,25.2,NA,0,"G",NA,0,0,0,0,0,0,2.8,4.6,61.8
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-23,2024,10,23,297,30.8,24,22.7,24,1008.3,24,1003.4,24,NA,0,1.7,24,3.6,NA,37.9,NA,24.6,"*",0,"G",NA,0,0,0,0,0,0,2.8,4.4,62.1
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-24,2024,10,24,298,31.4,24,22.8,24,1008.6,24,1003.6,24,NA,0,2.1,24,4.1,NA,39.1,NA,24.5,NA,0,"G",NA,0,0,0,0,0,0,2.8,4.6,60.4
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-25,2024,10,25,299,30.3,22,21.6,22,1008.7,22,1003.7,22,NA,0,2.7,22,6.2,NA,37,NA,24.9,"*",1.78,"G",NA,0,1,0,0,0,0,2.6,4.3,59.7
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-26,2024,10,26,300,31.5,24,23.3,24,1007.1,24,1002.1,24,NA,0,1.9,24,3.1,NA,39.3,NA,24.7,NA,0,"G",NA,0,0,0,0,0,0,2.9,4.6,61.9
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-27,2024,10,27,301,31.4,24,22.8,24,1008.6,24,1003.6,24,NA,0,1.7,24,3.1,NA,38.4,NA,25,"*",0,"G",NA,0,0,0,0,0,0,2.8,4.6,60.4
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-28,2024,10,28,302,29.9,24,21.9,24,1010,24,1005,24,NA,0,1.8,24,5.7,NA,40,NA,23.2,"*",4.32,"G",NA,0,1,0,0,0,0,2.6,4.2,62.3
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-29,2024,10,29,303,30.8,24,23.1,24,1010.3,24,1005.3,24,NA,0,1.7,24,3.6,NA,39.7,NA,23.3,NA,0,"G",NA,0,1,1,0,1,0,2.8,4.4,63.6
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-30,2024,10,30,304,27.9,24,22.8,24,1011.6,24,1006.6,24,NA,0,2.6,24,5.7,NA,36.6,NA,22.4,"*",55.88,"G",NA,1,1,1,1,1,0,2.8,3.8,73.8
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-10-31,2024,10,31,305,27.6,24,23.3,24,1011,24,1006,24,NA,0,1.3,24,3.1,NA,32,NA,22.2,NA,0,"G",NA,0,0,0,0,0,0,2.9,3.7,77.5
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-11-01,2024,11,1,306,25.9,24,22.4,24,1011.4,24,1006.4,24,NA,0,1.4,24,3.1,NA,33.5,NA,22.4,"*",4.57,"G",NA,0,1,0,1,1,0,2.7,3.3,81.1
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-11-02,2024,11,2,307,27.3,24,22.3,24,1011.1,24,1006.1,24,NA,0,1.2,24,4.1,NA,36,NA,22.2,NA,6.1,"G",NA,1,1,0,0,0,0,2.7,3.6,74.2
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-11-03,2024,11,3,308,29.8,24,22.5,24,1010.7,24,1005.7,24,NA,0,1.3,24,3.1,NA,36.8,NA,22.4,NA,0,"G",NA,0,0,0,0,0,0,2.7,4.2,64.9
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-11-04,2024,11,4,309,30.6,24,22.9,24,1010.3,24,1005.3,24,NA,0,1.5,24,3.1,NA,37.3,NA,23.6,NA,0,"G",NA,0,0,0,0,0,0,2.8,4.4,63.6
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-11-05,2024,11,5,310,30.5,24,23.3,24,1010.2,24,1005.2,24,NA,0,1.3,24,3.1,NA,37.3,NA,24.2,NA,0,"G",NA,0,0,0,0,0,0,2.9,4.4,65.5
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-11-06,2024,11,6,311,30.9,24,24.1,24,1010.4,24,1005.4,24,NA,0,1.4,24,3.1,NA,37.8,NA,24.8,NA,0,"G",NA,0,0,0,0,0,0,3,4.5,67.2
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-11-07,2024,11,7,312,30.7,24,24.1,24,1010.5,24,1005.5,24,NA,0,1.6,24,4.1,NA,38,NA,25,"*",0,"G",NA,0,0,0,0,0,0,3,4.4,67.9
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-11-08,2024,11,8,313,31.3,24,24.1,24,1009.8,24,1004.8,24,NA,0,1.8,24,4.6,NA,38.4,NA,25,NA,0,"G",NA,0,0,0,0,0,0,3,4.6,65.6
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-11-09,2024,11,9,314,31.2,24,23.2,24,1009.7,24,1004.7,24,NA,0,2.2,24,5.1,NA,39.1,NA,24.6,"*",0,"G",NA,0,0,0,0,0,0,2.8,4.5,62.5
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-11-10,2024,11,10,315,31.2,24,22.7,24,1010.2,24,1005.3,24,NA,0,1.6,24,3.6,NA,38.6,NA,24.5,NA,0,"G",NA,0,0,0,0,0,0,2.8,4.5,60.7
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-11-11,2024,11,11,316,32.1,24,23.4,24,1009.2,24,1004.2,24,NA,0,1.7,24,4.1,NA,39.8,NA,24.4,NA,0,"G",NA,0,0,0,0,0,0,2.9,4.8,60.1
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-11-12,2024,11,12,317,32.2,24,24.3,24,1009.2,24,1004.2,24,NA,0,1.6,24,3.6,NA,38.5,"*",26.2,NA,0,"B",NA,0,0,0,0,0,0,3,4.8,63.1
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-11-13,2024,11,13,318,30.4,24,23.5,24,1009.1,24,1004.1,24,NA,0,2,24,4.1,NA,38.5,NA,25.2,"*",7.11,"G",NA,1,1,1,0,1,0,2.9,4.3,66.7
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-11-14,2024,11,14,319,29.1,24,22.9,24,1009.6,24,1004.6,24,NA,0,2.5,24,7.7,NA,38.5,NA,23.4,"*",12.7,"G",NA,1,1,0,1,1,0,2.8,4,69.3
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-11-15,2024,11,15,320,29.4,24,23.6,24,1008.3,24,1003.4,24,NA,0,2.5,24,5.1,NA,38.1,NA,22.7,"*",3.56,"G",NA,0,1,1,1,1,0,2.9,4.1,71
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-11-16,2024,11,16,321,29.8,24,25.6,24,1008.5,24,1003.5,24,NA,0,2.1,24,4.1,NA,34.9,NA,22.6,NA,3.3,"G",NA,1,1,1,0,1,0,3.3,4.2,78.2
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-11-17,2024,11,17,322,26.9,22,23.8,22,1009.7,22,1004.7,22,NA,0,2.5,22,6.2,NA,35.1,NA,22.9,"*",0,"G",NA,1,1,0,1,1,0,2.9,3.5,83.2
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-11-22,2024,11,22,327,29.5,24,24.5,24,1007.6,24,1002.6,24,NA,0,1,24,2.1,NA,35.2,NA,23.5,NA,0,"G",NA,0,0,0,0,0,0,3.1,4.1,74.5
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-11-23,2024,11,23,328,28.7,24,24.4,24,1008.3,24,1003.3,24,NA,0,2,24,6.7,NA,35,NA,23.2,"*",16.76,"G",NA,1,1,0,1,1,0,3.1,3.9,77.6
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-11-24,2024,11,24,329,27.8,24,24,24,1008.4,24,1003.4,24,NA,0,1.6,24,2.6,NA,34.2,NA,23,NA,1.52,"G",NA,0,0,0,0,0,0,3,3.7,79.8
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-11-25,2024,11,25,330,28.4,24,24.5,24,1007.1,24,1002.2,24,NA,0,1.5,24,3.6,NA,34.4,NA,23.5,NA,0,"G",NA,0,0,0,0,0,0,3.1,3.9,79.4
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-11-26,2024,11,26,331,27.9,24,24.7,24,1006.5,24,1001.6,24,NA,0,1.2,24,4.1,NA,34,NA,24.5,"*",0,"G",NA,0,0,0,0,0,0,3.1,3.8,82.8
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-11-27,2024,11,27,332,28.3,24,24.6,24,1007,24,1002.1,24,NA,0,1.6,24,8.8,NA,34.4,NA,24.4,NA,4.06,"G",NA,0,1,0,0,0,0,3.1,3.8,80.4
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-11-28,2024,11,28,333,27.6,24,25.1,24,1007.6,24,1002.6,24,NA,0,1.8,24,4.6,NA,34.4,NA,24.4,NA,0.76,"G",NA,0,1,1,0,1,0,3.2,3.7,86.3
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-11-29,2024,11,29,334,27.7,24,24.8,24,1007,24,1002.1,24,NA,0,2,24,5.7,NA,34.2,NA,24.7,"*",25.4,"G",NA,1,1,0,0,0,0,3.1,3.7,84.3
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-11-30,2024,11,30,335,29.7,22,24.8,22,1005.9,22,1001,22,NA,0,1.6,22,4.1,NA,34.9,NA,24.6,NA,0,"G",NA,0,1,0,1,1,0,3.1,4.2,75
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-02,2024,12,2,337,28.9,24,25.1,24,1005.9,24,1000.9,24,NA,0,2.6,24,7.2,NA,35.2,NA,23.4,"*",6.1,"G",NA,1,1,0,0,0,0,3.2,4,80
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-03,2024,12,3,338,29.4,21,25.2,21,1005.2,21,1000.3,21,NA,0,2,21,4.1,NA,34.2,NA,23.4,NA,0.25,"G",NA,0,0,0,0,0,0,3.2,4.1,78.2
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-04,2024,12,4,339,30.4,24,24.9,24,1004.5,24,999.6,24,NA,0,1.3,24,4.1,NA,36.6,NA,25.2,"*",0.25,"G",NA,0,0,0,0,0,0,3.1,4.3,72.5
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-05,2024,12,5,340,28.3,24,24.6,24,1005.6,24,1000.7,24,NA,0,2.1,24,4.6,NA,36.1,NA,24.2,"*",15.24,"G",NA,1,1,0,1,1,0,3.1,3.8,80.4
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-06,2024,12,6,341,27.6,24,25.2,24,1006.7,24,1001.7,24,NA,0,2.2,24,4.6,NA,35.6,NA,24.2,NA,15.49,"G",NA,0,1,0,1,1,0,3.2,3.7,86.8
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-07,2024,12,7,342,26.7,24,24.8,24,1007.2,24,1002.3,24,NA,0,2,23,6.2,NA,32.8,NA,24.4,"*",45.21,"G",NA,1,1,0,1,1,0,3.1,3.5,89.3
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-08,2024,12,8,343,28.2,24,24.8,24,1006.6,24,1001.6,24,NA,0,1.7,24,6.2,NA,35.8,NA,24.1,"*",12.19,"G",NA,0,1,0,0,0,0,3.1,3.8,81.8
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-09,2024,12,9,344,29.7,24,24.8,24,1005.9,24,1001,24,NA,0,1.9,24,4.1,NA,35.8,NA,24.1,NA,0.25,"G",NA,0,0,0,0,0,0,3.1,4.2,75
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-10,2024,12,10,345,29.1,24,25.2,24,1006.2,24,1001.3,24,NA,0,1.9,24,5.7,NA,35.7,NA,25.1,"*",9.65,"G",NA,1,1,0,0,0,0,3.2,4,79.5
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-11,2024,12,11,346,29.4,24,25.3,24,1005.5,24,1000.5,24,NA,0,1.4,24,4.1,NA,36.4,NA,24.9,NA,0.25,"G",NA,0,0,0,0,0,0,3.2,4.1,78.6
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-12,2024,12,12,347,28.4,24,25.7,24,1005.2,24,1000.3,24,NA,0,1.6,24,4.1,NA,31.7,NA,25.2,"*",0,"G",NA,0,1,1,0,1,0,3.3,3.9,85.3
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-13,2024,12,13,348,29.5,24,25.4,24,1004.7,24,999.8,24,NA,0,1.7,24,6.2,NA,35.2,NA,25.2,NA,0,"G",NA,0,0,0,0,0,0,3.2,4.1,78.7
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-14,2024,12,14,349,29.1,24,24.3,24,1005,24,1000.1,24,NA,0,2.2,24,6.7,NA,37,NA,23.6,"*",0,"G",NA,0,1,1,0,1,0,3,4,75.4
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-15,2024,12,15,350,30.6,24,25.4,24,1004.9,24,999.9,24,NA,0,2,24,4.1,NA,37.6,NA,23.5,NA,0,"G",NA,0,0,0,0,0,0,3.2,4.4,73.8
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-16,2024,12,16,351,30.2,24,25.2,24,1004.1,24,999.2,24,NA,0,2.3,24,5.1,NA,37,NA,25.3,NA,0,"G",NA,0,0,0,0,0,0,3.2,4.3,74.7
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-17,2024,12,17,352,27.2,24,24.3,24,1003.7,24,998.8,24,NA,0,3.7,24,10.3,NA,35.9,NA,23.8,"*",27.18,"G",NA,1,1,1,1,1,0,3,3.6,84.2
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-18,2024,12,18,353,28.7,20,24.6,20,1002.2,20,997.3,20,NA,0,2.9,20,8.2,NA,37.2,NA,22.9,"*",5.08,"G",NA,0,1,0,1,1,0,3.1,3.9,78.5
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-19,2024,12,19,354,27.4,24,24.7,24,1002.9,24,998,24,NA,0,1.3,24,2.6,NA,30.5,NA,22.3,NA,0,"G",NA,0,0,0,0,0,0,3.1,3.6,85.2
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-20,2024,12,20,355,28,24,24,24,1003.9,24,999,24,NA,0,3.9,24,8.8,NA,36.4,NA,22.9,"*",26.67,"G",NA,1,1,0,1,1,0,3,3.8,78.9
"941280-99999","DOUGLAS RIVER","AS","AUSTRALIA","AU","AUS","",-13.833,131.183,44,19901024,20240909,2024-12-21,2024,12,21,356,30.2,24,25.1,24,1004.4,24,999.5,24,NA,0,1.8,24,3.1,NA,36.9,NA,22.9,NA,0,"G",NA,0,0,0,0,0,0,3.2,4.3,74.2
