"STNID","NAME","CTRY","COUNTRY_NAME","ISO2C","ISO3C","STATE","LATITUDE","LONGITUDE","ELEVATION","BEGIN","END","YEARMODA","YEAR","MONTH","DAY","YDAY","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","I_FOG","I_RAIN_DRIZZLE","I_SNOW_ICE","I_HAIL","I_THUNDER","I_TORNADO_FUNNEL","EA","ES","RH"
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-07-26,2024,7,26,208,17,24,14.1,24,1022,24,1021,24,NA,0,1.1,24,3.1,NA,24.7,NA,10.9,NA,0.25,"G",NA,0,0,0,0,0,0,1.6,1.9,83
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-07-27,2024,7,27,209,18.6,24,13.7,24,1019.1,24,1018.1,24,NA,0,1.7,24,4.1,NA,23.4,NA,12,NA,0,"G",NA,0,0,0,0,0,0,1.6,2.1,73.2
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-07-28,2024,7,28,210,14.4,24,2.8,24,1020.5,24,1019.5,24,NA,0,2.8,24,5.7,NA,22.4,NA,7.4,"*",0,"G",NA,0,0,0,0,0,0,0.7,1.6,45.6
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-07-29,2024,7,29,211,13.3,24,-0.2,24,1024.7,24,1023.7,24,NA,0,2.1,24,4.1,NA,20.4,NA,6.3,NA,0,"G",NA,0,0,0,0,0,0,0.6,1.5,39.5
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-07-30,2024,7,30,212,13.4,24,3.9,24,1028.5,24,1027.5,24,NA,0,1.4,24,2.6,NA,20.9,NA,6.7,NA,0,"G",NA,0,0,0,0,0,0,0.8,1.5,52.6
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-07-31,2024,7,31,213,13.6,23,4.7,23,1028.8,23,1027.8,23,NA,0,1.2,23,2.6,NA,21.7,NA,7.9,NA,0,"G",NA,0,0,0,0,0,0,0.9,1.6,54.9
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-01,2024,8,1,214,13.5,24,5.6,24,1026.5,24,1025.5,24,NA,0,1.1,24,2.6,NA,21.9,NA,7.3,"*",0,"G",NA,0,0,0,0,0,0,0.9,1.5,58.8
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-02,2024,8,2,215,14.4,23,7.5,23,1026.1,23,1025.1,23,NA,0,1.4,23,2.6,NA,22.4,NA,7.1,NA,0,"G",NA,0,0,0,0,0,0,1,1.6,63.2
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-03,2024,8,3,216,15.4,23,9.6,23,1027,23,1026,23,NA,0,1.2,23,2.6,NA,23.3,NA,9.2,NA,0,"G",NA,0,0,0,0,0,0,1.2,1.7,68.4
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-04,2024,8,4,217,16.4,24,9.7,24,1026,24,1025,24,NA,0,1.1,24,2.6,NA,22.7,NA,9.1,NA,0,"G",NA,0,0,0,0,0,0,1.2,1.9,64.6
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-05,2024,8,5,218,17.4,24,11.9,24,1022.7,24,1021.7,24,NA,0,0.7,24,2.1,NA,21.9,NA,12.7,NA,0.76,"G",NA,0,1,0,0,0,0,1.4,2,70.1
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-06,2024,8,6,219,16.7,24,11.5,24,1021.9,24,1020.9,24,NA,0,1.2,24,2.6,NA,23,NA,11.9,"*",0,"G",NA,0,0,0,0,0,0,1.4,1.9,71.4
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-07,2024,8,7,220,15.9,24,11.1,24,1025.1,24,1024.1,24,NA,0,1.3,24,4.1,NA,22.7,NA,11.3,NA,0,"G",NA,0,0,0,0,0,0,1.3,1.8,73.2
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-08,2024,8,8,221,15.7,24,10.9,24,1026.1,24,1025.1,24,NA,0,1.3,24,3.6,NA,20.4,NA,11.3,NA,1.27,"G",NA,0,0,0,0,0,0,1.3,1.8,73.1
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-09,2024,8,9,222,15.8,24,11.6,24,1025.2,24,1024.2,24,NA,0,1,24,3.6,NA,22.5,NA,11.3,"*",0.25,"G",NA,0,1,0,0,0,0,1.4,1.8,76.1
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-10,2024,8,10,223,18.1,24,12.7,24,1025.5,24,1024.5,24,NA,0,1.7,24,3.6,NA,23.9,NA,11.2,NA,0,"G",NA,0,0,0,0,0,0,1.5,2.1,70.7
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-11,2024,8,11,224,18.7,21,13.4,21,1024.5,21,1023.5,21,NA,0,2,21,4.1,NA,23.6,NA,14.1,NA,0,"H",NA,0,1,0,0,0,0,1.5,2.2,71.3
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-13,2024,8,13,226,18.3,24,17,24,1021.3,24,1020.3,24,NA,0,2.2,24,5.1,NA,20.9,NA,17.3,NA,39.37,"G",NA,0,1,0,0,0,0,1.9,2.1,92.1
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-14,2024,8,14,227,18.4,24,17.4,24,1016.8,24,1015.8,24,NA,0,0.9,24,2.6,NA,20.2,NA,17.4,NA,12.7,"G",NA,0,1,0,0,0,0,2,2.1,93.9
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-15,2024,8,15,228,20.6,24,18.4,24,1013.7,24,1012.7,24,NA,0,0.8,24,2.1,NA,25.6,NA,17.6,NA,0,"G",NA,0,0,0,0,0,0,2.1,2.4,87.2
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-16,2024,8,16,229,19.4,24,15.4,24,1012.2,24,1011.2,24,NA,0,0.7,24,2.6,NA,27.6,NA,12.6,"*",0,"G",NA,0,0,0,0,0,0,1.7,2.2,77.7
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-17,2024,8,17,230,20.2,24,7.6,24,1011.3,24,1010.3,24,NA,0,2,24,6.7,NA,29.5,NA,10.8,"*",0,"G",NA,0,0,0,0,0,0,1,2.4,44.1
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-18,2024,8,18,231,17.1,24,7.6,24,1017.5,24,1016.5,24,NA,0,1.5,24,4.1,NA,25.1,NA,10.2,NA,0,"G",NA,0,0,0,0,0,0,1,1.9,53.6
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-19,2024,8,19,232,17.6,24,12.9,24,1024,24,1023,24,NA,0,1.2,24,3.1,NA,24,NA,11.4,NA,1.27,"G",NA,0,1,0,0,0,0,1.5,2,73.9
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-20,2024,8,20,233,16.1,18,14.9,18,1023.4,18,1022.4,18,NA,0,0.6,18,2.6,NA,23.2,NA,14,"*",0,"G",NA,0,0,0,0,0,0,1.7,1.8,92.6
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-21,2024,8,21,234,19.7,24,16,24,1021.1,24,1020.1,24,NA,0,1.2,24,3.1,NA,24.9,NA,13.7,NA,0,"G",NA,0,0,0,0,0,0,1.8,2.3,79.2
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-22,2024,8,22,235,20.8,24,17.1,24,1020.1,24,1019.1,24,NA,0,1.2,24,2.6,NA,25.9,NA,14.2,NA,0,"G",NA,0,0,0,0,0,0,1.9,2.5,79.4
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-23,2024,8,23,236,18.6,24,13.9,24,1023.5,24,1022.5,24,NA,0,1.4,24,4.6,NA,25.6,NA,13.3,"*",0,"G",NA,0,0,0,0,0,0,1.6,2.1,74.1
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-24,2024,8,24,237,19.8,24,14.8,24,1021.1,24,1020.1,24,NA,0,0.9,24,2.6,NA,26.4,NA,13.2,NA,0,"G",NA,0,0,0,0,0,0,1.7,2.3,72.9
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-25,2024,8,25,238,21,24,17.4,24,1018,24,1017,24,NA,0,1.2,24,3.1,NA,27,NA,14.5,NA,0,"G",NA,0,0,0,0,0,0,2,2.5,79.9
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-26,2024,8,26,239,21.9,24,18.8,24,1018.4,24,1017.4,24,NA,0,1.1,24,3.1,NA,28.3,NA,16,NA,0,"G",NA,0,0,0,0,0,0,2.2,2.6,82.6
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-27,2024,8,27,240,22.3,24,19.2,24,1019.9,24,1018.9,24,NA,0,0.9,24,2.1,NA,27.7,NA,18.1,NA,0,"G",NA,0,0,0,0,0,0,2.2,2.7,82.6
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-28,2024,8,28,241,22.7,24,17.4,24,1015.3,24,1014.3,24,NA,0,1.1,24,2.6,NA,29.5,NA,17.1,"*",0,"G",NA,0,0,0,0,0,0,2,2.8,72
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-29,2024,8,29,242,20.8,24,16,24,1013,24,1012,24,NA,0,1,24,3.6,NA,31.5,NA,13.2,"*",0,"G",NA,0,0,0,0,0,0,1.8,2.5,74
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-30,2024,8,30,243,23.4,24,17.5,24,1010.9,24,1009.9,24,NA,0,1,24,2.6,NA,29.8,NA,13,NA,0,"G",NA,0,0,0,0,0,0,2,2.9,69.5
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-08-31,2024,8,31,244,23.5,24,18.4,24,1013.1,24,1012.1,24,NA,0,1,24,2.6,NA,32.9,NA,16,NA,0,"G",NA,0,0,0,0,0,0,2.1,2.9,73.1
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-01,2024,9,1,245,23.6,24,19.1,24,1015.8,24,1014.8,24,NA,0,1.3,24,3.1,NA,31,NA,16.6,NA,0,"G",NA,0,0,0,0,0,0,2.2,2.9,75.9
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-02,2024,9,2,246,24.8,24,7.1,24,1019,24,1018,24,NA,0,2,24,4.1,NA,33.5,NA,16.6,"*",0,"G",NA,0,0,0,0,0,0,1,3.1,32.2
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-03,2024,9,3,247,17.2,24,7.2,24,1027.8,24,1026.8,24,NA,0,2.2,24,4.6,NA,24.5,"*",12,"*",0,"I",NA,0,0,0,0,0,0,1,2,51.8
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-04,2024,9,4,248,16.9,24,10.4,24,1027.9,24,1026.9,24,NA,0,1.5,24,3.1,NA,21.5,"*",11.6,NA,0,"G",NA,0,0,0,0,0,0,1.3,1.9,65.5
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-05,2024,9,5,249,17.7,24,11.4,24,1027.7,24,1026.7,24,NA,0,0.9,24,2.1,NA,23.1,"*",12,NA,0,"I",NA,0,0,0,0,0,0,1.3,2,66.6
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-06,2024,9,6,250,19.2,24,13.5,24,1026.6,24,1025.6,24,NA,0,1.5,24,3.6,NA,24.6,"*",12.3,NA,0,"I",NA,0,0,0,0,0,0,1.5,2.2,69.6
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-07,2024,9,7,251,20,24,14.7,24,1022.6,24,1021.6,24,NA,0,1.3,24,3.1,NA,27,"*",12.4,NA,0,"I",NA,0,0,0,0,0,0,1.7,2.3,71.5
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-08,2024,9,8,252,20.6,24,15.8,24,1018.3,24,1017.3,24,NA,0,1.2,24,3.1,NA,26.7,"*",12.9,NA,0,"I",NA,0,0,0,0,0,0,1.8,2.4,74
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-09,2024,9,9,253,22.6,24,17.6,24,1018.7,24,1017.7,24,NA,0,1.4,24,3.1,NA,28,"*",14.8,NA,0,"I",NA,0,0,0,0,0,0,2,2.7,73.4
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-10,2024,9,10,254,21.1,24,17.3,24,1023.8,24,1022.8,24,NA,0,1.4,24,3.1,NA,25.8,"*",17.2,"*",3.05,"G",NA,0,0,0,0,0,0,2,2.5,78.9
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-11,2024,9,11,255,20.4,24,16.1,24,1022.9,24,1021.9,24,NA,0,1.6,24,4.1,NA,25.1,"*",15.7,"*",0.25,"G",NA,0,1,0,0,0,0,1.8,2.4,76.4
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-12,2024,9,12,256,19.9,24,15.1,24,1018.1,24,1017.1,24,NA,0,1.6,24,3.6,NA,26.2,"*",15.2,"*",5.08,"G",NA,0,0,0,0,0,0,1.7,2.3,73.9
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-13,2024,9,13,257,19.4,16,10.7,16,1021.5,16,1020.5,16,NA,0,2.6,16,4.6,NA,23,"*",13.6,"*",0.25,"G",NA,0,0,0,0,0,0,1.3,2.2,57.1
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-14,2024,9,14,258,17.1,24,10.9,24,1020.7,24,1019.7,24,NA,0,1.4,24,3.1,NA,22.1,"*",12.6,"*",0,"G",NA,0,0,0,0,0,0,1.3,1.9,66.9
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-15,2024,9,15,259,18.6,24,8.2,24,1021.8,24,1020.8,24,NA,0,2.3,24,4.1,NA,26,"*",12.5,NA,0,"I",NA,0,0,0,0,0,0,1.1,2.1,50.8
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-16,2024,9,16,260,17,24,10.2,24,1023.1,24,1022.1,24,NA,0,1.4,24,3.6,NA,23.7,"*",12.5,"*",0,"I",NA,0,0,0,0,0,0,1.2,1.9,64.3
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-17,2024,9,17,261,18.1,24,11.9,24,1022.9,24,1021.9,24,NA,0,1.3,24,3.6,NA,23.5,"*",12.3,NA,0,"I",NA,0,0,0,0,0,0,1.4,2.1,67.1
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-18,2024,9,18,262,19.8,24,13.9,24,1017.9,24,1016.9,24,NA,0,1.5,24,3.1,NA,25.1,"*",13.9,NA,0,"I",NA,0,0,0,0,0,0,1.6,2.3,68.8
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-19,2024,9,19,263,20.8,24,15.1,24,1011.4,24,1010.4,24,NA,0,1,24,2.6,NA,27.3,"*",13.7,"*",0,"A",NA,0,0,0,0,0,0,1.7,2.5,69.9
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-20,2024,9,20,264,21.8,24,11.1,24,1010.2,24,1009.2,24,NA,0,1.4,24,3.1,NA,29,"*",13.6,NA,0,"I",NA,0,0,0,0,0,0,1.3,2.6,50.6
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-21,2024,9,21,265,20.4,24,14.2,24,1012.9,24,1011.9,24,NA,0,1.4,24,3.6,NA,27.2,"*",14.1,"*",0,"I",NA,0,0,0,0,0,0,1.6,2.4,67.6
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-22,2024,9,22,266,19.8,24,12.9,24,1018.7,24,1017.7,24,NA,0,1.5,24,3.6,NA,26.5,"*",14.1,NA,0,"I",NA,0,0,0,0,0,0,1.5,2.3,64.4
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-23,2024,9,23,267,21.1,24,15.1,24,1021.3,24,1020.3,24,NA,0,1.2,24,4.1,NA,28,"*",14.3,NA,0,"I",NA,0,0,0,0,0,0,1.7,2.5,68.6
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-24,2024,9,24,268,20.6,23,13.6,23,1021,23,1020,23,NA,0,1.3,23,3.1,NA,26.5,"*",15.2,"*",0,"I",NA,0,0,0,0,0,0,1.6,2.4,64.2
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-25,2024,9,25,269,20.6,24,13.8,24,1017.2,24,1016.2,24,NA,0,1.6,24,3.1,NA,24.7,"*",14.5,"*",0,"I",NA,0,0,0,0,0,0,1.6,2.4,65
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-26,2024,9,26,270,20.9,24,16.8,24,1013.6,24,1012.6,24,NA,0,1.7,24,2.6,NA,26.2,"*",14.1,NA,21.08,"G",NA,1,1,0,0,0,0,1.9,2.5,77.4
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-27,2024,9,27,271,17.9,24,13.2,24,1015.8,24,1014.8,24,NA,0,2.9,24,4.6,NA,22.5,"*",14.6,"*",7.87,"G",NA,0,1,0,0,0,0,1.5,2,74
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-28,2024,9,28,272,19.3,22,13.9,22,1013.6,22,1012.6,22,NA,0,3.2,22,5.7,NA,24,"*",14.3,NA,4.57,"G",NA,1,0,0,0,0,0,1.6,2.2,71
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-29,2024,9,29,273,20.7,23,16.3,23,1016,23,1015,23,NA,0,1.5,23,4.1,NA,26.7,"*",16.1,"*",0.25,"G",NA,0,0,0,0,0,0,1.8,2.4,75.9
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-09-30,2024,9,30,274,21.2,24,15.7,24,1017.3,24,1016.3,24,NA,0,1.4,24,3.6,NA,28.2,"*",15.6,NA,1.52,"G",NA,0,1,0,0,0,0,1.8,2.5,70.9
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-10-01,2024,10,1,275,19.6,24,12.4,24,1022,24,1021,24,NA,0,1.9,24,4.6,NA,25,"*",15.5,"*",0,"G",NA,0,0,0,0,0,0,1.4,2.3,63.1
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-10-02,2024,10,2,276,19,24,12.4,24,1025.5,24,1024.5,24,NA,0,2.2,24,4.1,NA,23.6,"*",14.5,"*",0.25,"G",NA,0,0,0,0,0,0,1.4,2.2,65.5
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-10-03,2024,10,3,277,17.8,24,9.9,24,1024.6,24,1023.6,24,NA,0,2.2,24,4.6,NA,23.5,"*",12.1,"*",0.25,"G",NA,0,1,0,0,0,0,1.2,2,59.9
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-10-04,2024,10,4,278,19.5,24,11.6,24,1017.2,24,1016.2,24,NA,0,1.4,24,3.1,NA,24,"*",12,NA,0,"G",NA,0,0,0,0,0,0,1.4,2.3,60.3
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-10-05,2024,10,5,279,22.9,24,15.6,24,1013.2,24,1012.2,24,NA,0,1.6,24,3.1,NA,28,"*",13.2,NA,0,"I",NA,0,0,0,0,0,0,1.8,2.8,63.5
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-10-06,2024,10,6,280,24.1,24,18.5,24,1016.7,24,1015.7,24,NA,0,1.3,24,3.1,NA,31.5,"*",16.4,NA,0,"I",NA,0,0,0,0,0,0,2.1,3,70.9
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-10-07,2024,10,7,281,24.7,24,18.5,24,1017.8,24,1016.8,24,NA,0,1.1,24,3.6,NA,31.7,"*",17.8,NA,0,"I",NA,0,0,0,0,0,0,2.1,3.1,68.4
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-10-08,2024,10,8,282,22.9,24,18.1,24,1017.8,24,1016.8,24,NA,0,1.9,24,3.6,NA,31,"*",19.7,"*",21.08,"G",NA,0,1,1,1,0,0,2.1,2.8,74.4
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-10-09,2024,10,9,283,18.9,24,16.2,24,1018.8,24,1017.8,24,NA,0,2,24,4.6,NA,24.2,"*",16.5,"*",24.89,"G",NA,1,1,0,1,0,0,1.8,2.2,84.3
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-10-10,2024,10,10,284,19.6,24,15.4,24,1021.8,24,1020.8,24,NA,0,1.3,24,4.1,NA,23,"*",16.3,NA,24.64,"G",NA,0,1,0,0,0,0,1.7,2.3,76.7
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-10-11,2024,10,11,285,19.5,24,13.9,24,1022,24,1021,24,NA,0,1.4,24,3.1,NA,24.1,"*",15.2,"*",0,"G",NA,0,0,0,0,0,0,1.6,2.3,70.1
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-10-12,2024,10,12,286,20.7,24,16.2,24,1021.3,24,1020.3,24,NA,0,1.5,24,2.6,NA,26.5,"*",15,NA,7.87,"G",NA,0,1,0,0,0,0,1.8,2.4,75.4
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-10-13,2024,10,13,287,19,24,12.5,24,1023,24,1022,24,NA,0,1.5,24,3.6,NA,22.2,"*",17,"*",0,"G",NA,0,0,0,0,0,0,1.4,2.2,66
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-10-14,2024,10,14,288,20.6,24,13.8,24,1021,24,1020,24,NA,0,1.2,24,3.1,NA,24.2,"*",16.7,"*",0,"I",NA,0,0,0,0,0,0,1.6,2.4,65
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-10-15,2024,10,15,289,20.1,24,16.1,24,1020.2,24,1019.2,24,NA,0,1.3,24,3.6,NA,26,"*",16.2,"*",8.64,"G",NA,0,1,0,1,0,0,1.8,2.3,77.8
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-10-16,2024,10,16,290,20.4,24,17.2,24,1018.5,24,1017.5,24,NA,0,1.6,24,3.6,NA,24.2,"*",16.2,NA,0.76,"G",NA,1,0,0,0,0,0,2,2.4,81.9
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-10-17,2024,10,17,291,23.4,24,17.3,24,1016.6,24,1015.6,24,NA,0,1.6,24,3.1,NA,26.6,"*",18,NA,0,"G",NA,0,0,0,0,0,0,2,2.9,68.6
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-10-18,2024,10,18,292,23.6,24,18,24,1012.1,24,1011.1,24,NA,0,1.9,24,3.6,NA,27.5,"*",19,"*",0,"I",NA,0,0,0,0,0,0,2.1,2.9,70.8
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-10-19,2024,10,19,293,24.4,24,19.4,24,1010.6,24,1009.6,24,NA,0,1.7,24,3.6,NA,29.5,"*",18.8,NA,0,"I",NA,0,0,0,0,0,0,2.2,3.1,73.7
"945760-99999","BRISBANE","AS","AUSTRALIA","AU","AUS","",-27.483,153.033,8,19501231,20240909,2024-10-20,2024,10,20,294,22.5,24,16.3,24,1016.2,24,1015.2,24,NA,0,1.9,24,5.1,NA,26.2,"*",19.6,NA,0,"I",NA,0,0,0,0,0,0,1.8,2.7,68
