"lat","lon","year","eventDate","scientificName"
-15.5,128.2,2024,2024-09-06 06:59:00,"Chloebia gouldiae"
-15.5,128.1,2024,2024-09-06 07:11:00,"Chloebia gouldiae"
-15.5,128,2024,2024-07-23 07:46:00,"Chloebia gouldiae"
-15.5,128.9,2024,2024-05-06 09:14:00,"Chloebia gouldiae"
-15.5,128.1,2024,2024-06-03 08:01:00,"Chloebia gouldiae"
-15.5,128.1,2024,2024-04-28 06:23:00,"Chloebia gouldiae"
-15.5,128.2,2024,2024-07-20 08:21:00,"Chloebia gouldiae"
-15.5,128.2,2024,2024-07-23 07:37:00,"Chloebia gouldiae"
-15.5,128.1,2024,2024-09-06 08:04:00,"Chloebia gouldiae"
-15.5,128.1,2024,2024-07-23 07:15:00,"Chloebia gouldiae"
-15.5,128.1,2024,2024-05-22,"Chloebia gouldiae"
-15.5,128.1,2024,2024-05-23,"Chloebia gouldiae"
-15.5,128.1,2024,2024-03-31 07:31:00,"Chloebia gouldiae"
-15.4,128,2024,2024-06-02 06:49:00,"Chloebia gouldiae"
-15.355099,131.590438,2024,2024-05-18 10:02:00,"Chloebia gouldiae"
-15.353011,131.590583,2024,2024-05-28 08:31:00,"Chloebia gouldiae"
-15.353011,131.590583,2024,2024-05-28 08:31:00,"Chloebia gouldiae"
-14.917587,131.957005,2024,2024-01-28 08:28:00,"Chloebia gouldiae"
-14.917587,131.957005,2024,2024-01-28 08:28:00,"Chloebia gouldiae"
-14.91489,131.952952,2024,2024-07-11 08:51:00,"Chloebia gouldiae"
-14.903405,131.951134,2024,2024-05-29 11:35:00,"Chloebia gouldiae"
-14.903405,131.951134,2024,2024-05-29 11:35:00,"Chloebia gouldiae"
-14.733175,134.730887,2024,2024-04-12 07:14:00,"Chloebia gouldiae"
-14.611159,132.704544,2024,2024-05-24 10:30:00,"Chloebia gouldiae"
-14.611159,132.704544,2024,2024-04-27 09:58:00,"Chloebia gouldiae"
-14.611159,132.704544,2024,2024-03-09 08:16:00,"Chloebia gouldiae"
-14.611159,132.704544,2024,2024-03-09 08:16:00,"Chloebia gouldiae"
-14.611159,132.704544,2024,2024-04-27 09:58:00,"Chloebia gouldiae"
-14.6025,132.71172,2024,2024-01-13 13:57:00,"Chloebia gouldiae"
-14.6025,132.71172,2024,2024-01-13 13:57:00,"Chloebia gouldiae"
-14.6025,132.71172,2024,2024-01-13 13:57:00,"Chloebia gouldiae"
-14.60012,131.947235,2024,2024-01-19 11:00:00,"Chloebia gouldiae"
-14.60012,131.947235,2024,2024-01-22 12:00:00,"Chloebia gouldiae"
-14.58678,132.72513,2024,2024-03-31 07:00:00,"Chloebia gouldiae"
-14.555024,132.766432,2024,2024-05-11 16:40:00,"Chloebia gouldiae"
-14.555024,132.766432,2024,2024-03-31 17:10:00,"Chloebia gouldiae"
-14.555024,132.766432,2024,2024-03-28 17:30:00,"Chloebia gouldiae"
-14.555024,132.766432,2024,2024-05-12 10:10:00,"Chloebia gouldiae"
-14.555024,132.766432,2024,2024-04-27 08:45:00,"Chloebia gouldiae"
-14.555024,132.766432,2024,2024-03-29 16:30:00,"Chloebia gouldiae"
-14.555024,132.766432,2024,2024-04-01 09:30:00,"Chloebia gouldiae"
-14.555024,132.766432,2024,2024-05-13 12:40:00,"Chloebia gouldiae"
-14.555024,132.766432,2024,2024-03-30 08:40:00,"Chloebia gouldiae"
-14.555024,132.766432,2024,2024-03-31 09:30:00,"Chloebia gouldiae"
-14.550427,132.765362,2024,2024-05-20 10:49:00,"Chloebia gouldiae"
-14.527238,132.786525,2024,2024-05-10 08:30:00,"Chloebia gouldiae"
-14.468189,132.294123,2024,2024-01-05 12:36:00,"Chloebia gouldiae"
-14.468189,132.294123,2024,2024-01-05 12:36:00,"Chloebia gouldiae"
-14.392537,132.406687,2024,2024-03-31 18:33:00,"Chloebia gouldiae"
-14.3,132.466667,2024,2024-06-28 15:14:00,"Chloebia gouldiae"
-14.187327,132.067589,2024,2024-03-17 16:38:00,"Chloebia gouldiae"
-14.186152,132.082503,2024,2024-08-31 07:32:48,"Chloebia gouldiae"
-14.18405,132.03819,2024,2024-02-17 08:01:00,"Chloebia gouldiae"
-14.18405,132.03819,2024,2024-04-21 06:50:00,"Chloebia gouldiae"
-14.18405,132.03819,2024,2024-02-11 08:03:00,"Chloebia gouldiae"
-14.18405,132.03819,2024,2024-04-26 16:53:00,"Chloebia gouldiae"
-14.18405,132.03819,2024,2024-04-14 17:14:00,"Chloebia gouldiae"
-14.18405,132.03819,2024,2024-04-20 16:29:00,"Chloebia gouldiae"
-14.18405,132.03819,2024,2024-03-17 17:15:00,"Chloebia gouldiae"
-14.18405,132.03819,2024,2024-04-14 17:14:00,"Chloebia gouldiae"
-14.18051,132.18784,2024,2024-05-04 08:31:00,"Chloebia gouldiae"
-12.818821,131.390524,2024,2024-05-27 09:42:00,"Chloebia gouldiae"
-12.778738,131.451047,2024,2024-05-26 15:21:00,"Chloebia gouldiae"
-12.709354,131.093576,2024,2024-07-14 16:27:00,"Chloebia gouldiae"
-12.588741,132.867615,2024,2024-11-14,"Chloebia gouldiae"
-12.348199,130.895571,2024,2024-05-25 06:54:00,"Chloebia gouldiae"
-12.348199,130.895571,2024,2024-05-25 06:54:00,"Chloebia gouldiae"
