"STNID","NAME","CTRY","COUNTRY_NAME","ISO2C","ISO3C","STATE","LATITUDE","LONGITUDE","ELEVATION","BEGIN","END","YEARMODA","YEAR","MONTH","DAY","YDAY","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","I_FOG","I_RAIN_DRIZZLE","I_SNOW_ICE","I_HAIL","I_THUNDER","I_TORNADO_FUNNEL","EA","ES","RH"
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-01,2024,1,1,1,18.5,24,15.2,24,1017.5,24,958.5,24,NA,0,1.2,24,2.6,NA,25.2,"*",9.3,NA,0,"G",NA,0,0,0,0,0,0,1.7,2.1,81.1
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-02,2024,1,2,2,19.1,24,16.1,24,1014.7,24,955.9,24,NA,0,2,24,7.2,NA,27.8,NA,13.8,NA,15.49,"G",NA,0,1,0,0,0,0,1.8,2.2,82.8
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-03,2024,1,3,3,18,24,17.2,24,1016,24,957.1,24,NA,0,1.3,24,2.6,NA,25.3,NA,14.3,"*",1.52,"G",NA,0,0,0,0,0,0,2,2.1,95.1
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-04,2024,1,4,4,17.1,24,16.4,24,1019.7,24,960.6,24,NA,0,2.2,24,4.6,NA,21.7,"*",14.1,NA,0.25,"G",NA,0,0,0,0,0,0,1.9,1.9,95.7
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-05,2024,1,5,5,19,24,16.1,24,1019.1,24,960.1,24,NA,0,1.6,24,4.1,NA,23.9,"*",13.9,NA,0,"G",NA,0,0,0,0,0,0,1.8,2.2,83.3
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-06,2024,1,6,6,23.3,24,16.1,24,1014.2,24,955.4,24,NA,0,2,24,3.6,NA,27.9,"*",14.6,NA,0.25,"G",NA,0,0,0,0,0,0,1.8,2.9,64
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-07,2024,1,7,7,18.4,24,17.9,24,1008.2,24,949.8,24,NA,0,2.1,24,5.1,NA,21.3,"*",17.2,"*",77.72,"G",NA,0,1,0,0,0,0,2,2.1,96.9
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-08,2024,1,8,8,15.4,24,15.3,24,1011.4,24,952.8,24,NA,0,2.7,24,4.6,NA,17.3,"*",12.5,"*",46.74,"G",NA,0,1,0,0,0,0,1.7,1.7,99.4
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-09,2024,1,9,9,18.7,24,16,24,1011.8,24,953.2,24,NA,0,1,24,2.6,NA,22.8,NA,12.4,NA,0.51,"G",NA,0,0,0,0,0,0,1.8,2.2,84.3
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-10,2024,1,10,10,16.4,24,14.4,24,1016.7,24,957.8,24,NA,0,1.9,24,3.1,NA,23.9,"*",12.1,"*",0,"G",NA,0,0,0,0,0,0,1.6,1.9,88
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-11,2024,1,11,11,17.4,24,14.6,24,1019.2,24,960.2,24,NA,0,2.4,24,4.1,NA,23.1,"*",11.9,NA,0,"G",NA,0,0,0,0,0,0,1.7,2,83.6
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-12,2024,1,12,12,21.6,24,13.2,24,1016.8,24,957.9,24,NA,0,1.4,24,2.6,NA,31.3,NA,13.2,NA,0.25,"G",NA,0,0,0,0,0,0,1.5,2.6,58.8
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-13,2024,1,13,13,13.3,24,12.8,24,1020,24,960.9,24,NA,0,2,24,2.6,NA,21.3,NA,11.3,"*",1.27,"G",NA,0,1,0,0,0,0,1.5,1.5,96.8
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-14,2024,1,14,14,17.2,24,14.7,24,1019.5,24,960.4,24,NA,0,3.5,24,6.2,NA,22.2,NA,11.1,NA,0,"G",NA,0,0,0,0,0,0,1.7,2,85.2
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-15,2024,1,15,15,20.6,24,14.8,24,1015.9,24,957,24,NA,0,2.1,24,3.6,NA,25.4,NA,14,NA,6.6,"G",NA,0,1,0,0,0,0,1.7,2.4,69.4
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-16,2024,1,16,16,21.9,24,14.3,24,1007.4,24,949,24,NA,0,2.6,24,4.6,NA,27.1,NA,16.8,"*",3.3,"G",NA,0,1,0,0,0,0,1.6,2.6,62
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-17,2024,1,17,17,12.8,24,11.2,24,1004.4,24,946.1,24,NA,0,1.2,24,2.6,NA,22.5,NA,9.8,"*",24.89,"G",NA,0,1,0,0,0,0,1.3,1.5,90
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-18,2024,1,18,18,12.7,24,10.1,24,1006.5,24,948.2,24,NA,0,1.3,24,2.6,NA,16.1,"*",9.2,NA,11.18,"G",NA,0,1,0,0,0,0,1.2,1.5,84.2
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-19,2024,1,19,19,13.8,24,11.6,24,1009.6,24,951.1,24,NA,0,0.7,24,2.1,NA,17.8,"*",10.6,NA,4.06,"G",NA,0,1,0,0,0,0,1.4,1.6,86.6
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-20,2024,1,20,20,18.3,24,10.8,24,1005.1,24,946.9,24,NA,0,1.8,24,3.6,NA,22,"*",11.1,NA,0.25,"G",NA,0,0,0,0,0,0,1.3,2.1,61.6
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-21,2024,1,21,21,12.9,24,10.3,24,1011.6,24,953,24,NA,0,1.7,24,2.6,NA,16.8,"*",10.2,"*",0.51,"G",NA,0,0,0,0,0,0,1.3,1.5,84.2
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-22,2024,1,22,22,12.9,24,10.1,24,1013.6,24,954.9,24,NA,0,2.1,24,4.1,NA,17.4,"*",9.7,"*",0.25,"G",NA,0,0,0,0,0,0,1.2,1.5,83.1
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-23,2024,1,23,23,23.3,24,11.3,24,1007.8,24,949.4,24,NA,0,1.9,24,3.6,NA,26.1,"*",9.5,NA,0.51,"G",NA,0,1,0,0,0,0,1.3,2.9,46.8
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-24,2024,1,24,24,17.9,24,13.5,24,1008.3,24,949.8,24,NA,0,0.9,24,2.6,NA,26.9,"*",12.9,"*",0,"G",NA,0,0,0,0,0,0,1.5,2,75.5
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-25,2024,1,25,25,14.8,24,13.8,24,1006.1,24,947.8,24,NA,0,1.3,24,2.1,NA,20.6,"*",12.2,"*",14.48,"G",NA,0,1,0,0,0,0,1.6,1.7,93.7
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-26,2024,1,26,26,12.7,24,8.9,24,1008,24,949.6,24,NA,0,1.2,24,2.6,NA,18.2,"*",8.2,"*",0,"G",NA,0,0,0,0,0,0,1.1,1.5,77.7
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-27,2024,1,27,27,15,24,11.1,24,1008.9,24,950.5,24,NA,0,1.2,24,2.1,NA,19.3,"*",7.8,NA,0,"G",NA,0,0,0,0,0,0,1.3,1.7,77.5
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-28,2024,1,28,28,18.5,24,12.6,24,1010.7,24,952.1,24,NA,0,0.9,24,1.5,NA,22.1,"*",11.6,NA,0,"G",NA,0,0,0,0,0,0,1.5,2.1,68.5
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-29,2024,1,29,29,17.4,24,13.8,24,1013.8,24,955.1,24,NA,0,2.7,24,4.1,NA,25.5,"*",13,"*",0,"G",NA,0,0,0,0,0,0,1.6,2,79.4
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-30,2024,1,30,30,15.4,24,12.1,24,1014.9,24,956,24,NA,0,2,24,3.1,NA,22.9,"*",10.7,"*",0,"G",NA,0,0,0,0,0,0,1.4,1.7,80.7
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-01-31,2024,1,31,31,14.1,24,11.4,24,1016,24,957.1,24,NA,0,1.3,24,2.6,NA,18.5,"*",10.6,NA,0,"G",NA,0,0,0,0,0,0,1.3,1.6,83.8
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-01,2024,2,1,32,15.5,24,12.1,24,1013,24,954.4,24,NA,0,1.5,24,2.1,NA,21.6,NA,10.9,NA,0,"G",NA,0,0,0,0,0,0,1.4,1.8,80.2
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-02,2024,2,2,33,13.8,24,7.6,24,1012.6,24,953.9,24,NA,0,1.4,24,3.1,NA,21.4,"*",9.4,"*",0,"G",NA,0,0,0,0,0,0,1,1.6,66.2
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-03,2024,2,3,34,22.7,24,6.9,24,1008.1,24,949.7,24,NA,0,1.1,24,2.6,NA,28.8,"*",9.3,NA,0,"G",NA,0,0,0,0,0,0,1,2.8,36.1
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-04,2024,2,4,35,25.3,24,9.6,24,1002.6,24,944.5,24,NA,0,1.9,24,3.1,NA,32.3,"*",14.7,NA,0,"G",NA,0,0,0,0,0,0,1.2,3.2,37.1
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-05,2024,2,5,36,12.4,24,10.9,24,1011.8,24,953.3,24,NA,0,1.5,24,2.1,NA,16.1,"*",9.3,"*",3.81,"G",NA,0,1,0,0,0,0,1.3,1.4,90.6
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-06,2024,2,6,37,12.9,24,7.5,24,1020.3,24,961.2,24,NA,0,2.2,24,3.6,NA,16.7,"*",9.2,NA,0.25,"G",NA,0,1,0,0,0,0,1,1.5,69.7
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-07,2024,2,7,38,13.8,24,10.3,24,1023.7,24,964.4,24,NA,0,3,24,4.6,NA,19.5,"*",9.8,NA,0,"G",NA,0,0,0,0,0,0,1.3,1.6,79.4
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-08,2024,2,8,39,16.2,24,13.6,24,1024,24,964.7,24,NA,0,1.2,24,2.1,NA,22.2,"*",10.1,NA,0,"B",NA,0,0,0,0,0,0,1.6,1.8,84.6
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-09,2024,2,9,40,13.6,23,11.4,23,1024.8,23,965.5,23,NA,0,2.4,23,3.6,NA,17.6,"*",10.8,"*",0.25,"A",NA,0,0,0,0,0,0,1.3,1.6,86.6
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-10,2024,2,10,41,19.4,24,13.2,24,1021,24,961.8,24,NA,0,1.7,24,3.6,NA,24.6,"*",15.8,"*",0,"G",NA,0,0,0,0,0,0,1.5,2.2,67.4
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-11,2024,2,11,42,23.5,24,12.4,24,1016.9,24,958,24,NA,0,1.7,24,3.1,NA,27.7,"*",15.4,NA,0,"G",NA,0,0,0,0,0,0,1.4,2.9,49.7
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-12,2024,2,12,43,26,24,13.9,24,1012.3,24,953.7,24,NA,0,2.3,24,4.6,NA,31.4,"*",17.1,NA,0,"G",NA,0,0,0,0,0,0,1.6,3.4,47.2
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-13,2024,2,13,44,17.3,24,12.5,24,1008.6,24,950.2,24,NA,0,2.1,24,5.7,NA,31.8,NA,9.4,"*",6.1,"C",NA,0,1,0,0,0,0,1.4,2,73.4
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-14,2024,2,14,45,11.4,24,6.5,24,1018.8,24,959.8,24,NA,0,1.9,23,3.1,NA,14.8,"*",8.3,"*",0,"A",NA,0,0,0,0,0,0,1,1.3,71.9
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-15,2024,2,15,46,13.1,24,9,24,1021.1,24,962,24,NA,0,2,24,3.1,NA,18.5,"*",9.7,"*",0,"G",NA,0,0,0,0,0,0,1.1,1.5,76.2
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-16,2024,2,16,47,15.1,23,13.4,23,1020.9,23,961.8,23,NA,0,1.2,23,2.6,NA,20,"*",9.5,NA,0,"G",NA,0,0,0,0,0,0,1.5,1.7,89.6
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-17,2024,2,17,48,14.8,24,13.2,24,1020.9,24,961.8,24,NA,0,1.4,24,2.1,NA,20.6,"*",11.8,"*",0.25,"G",NA,0,1,0,0,0,0,1.5,1.7,90.1
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-18,2024,2,18,49,14.9,24,12,24,1020,24,960.9,24,NA,0,2.2,24,2.6,NA,21.1,"*",11.1,NA,0,"G",NA,0,0,0,0,0,0,1.4,1.7,82.8
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-19,2024,2,19,50,15.5,24,13.4,24,1017.4,24,958.5,24,NA,0,2,24,3.1,NA,20.1,"*",12.1,NA,0,"G",NA,0,0,0,0,0,0,1.5,1.8,87.3
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-20,2024,2,20,51,21.9,24,13.7,24,1014.6,24,955.9,24,NA,0,1.6,24,3.1,NA,27.6,"*",12.5,NA,4.06,"G",NA,0,1,0,0,0,0,1.6,2.6,59.7
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-21,2024,2,21,52,24.6,24,12.1,24,1012.3,24,953.7,24,NA,0,2.4,24,4.1,NA,28.6,"*",18.6,NA,0,"G",NA,0,0,0,0,0,0,1.4,3.1,45.7
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-22,2024,2,22,53,20.2,24,13.8,24,1006.8,24,948.5,24,NA,0,2.4,24,4.6,NA,31.1,"*",12.1,"*",3.56,"G",NA,0,1,0,0,0,0,1.6,2.4,66.7
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-23,2024,2,23,54,12.7,24,8.4,24,1015.3,24,956.5,24,NA,0,1.7,24,3.1,NA,15.6,"*",10.9,"*",0,"G",NA,0,0,0,0,0,0,1.1,1.5,75.1
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-24,2024,2,24,55,14.5,24,9.8,24,1016.9,24,958,24,NA,0,1.9,24,2.6,NA,18.4,"*",10.7,"*",0,"G",NA,0,0,0,0,0,0,1.2,1.6,73.4
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-25,2024,2,25,56,17.6,24,11.5,24,1015.4,24,956.6,24,NA,0,1.2,24,2.6,NA,26.2,"*",10.2,NA,3.56,"G",NA,0,1,0,0,0,0,1.4,2,67.4
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-26,2024,2,26,57,12.9,24,9.7,24,1016.6,24,957.7,24,NA,0,2,24,3.1,NA,17.4,"*",9.5,"*",0,"G",NA,0,0,0,0,0,0,1.2,1.5,80.9
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-27,2024,2,27,58,23.9,24,8.2,24,1013.2,24,954.6,24,NA,0,1.1,24,2.6,NA,27.4,"*",9.1,NA,0,"G",NA,0,0,0,0,0,0,1.1,3,36.7
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-28,2024,2,28,59,23.1,23,12.8,23,1010.1,23,951.6,23,NA,0,2.2,23,6.2,NA,30,NA,13.9,"*",0,"G",NA,0,0,0,0,0,0,1.5,2.8,52.3
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-02-29,2024,2,29,60,16.2,24,12,24,1014.9,24,956.1,24,NA,0,0.9,24,2.1,NA,22.6,"*",12.4,"*",0,"G",NA,0,0,0,0,0,0,1.4,1.8,76.2
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-03-01,2024,3,1,61,16.9,23,12.4,23,1014.5,23,955.4,23,NA,0,1.3,23,2.1,NA,26.1,"*",12.3,NA,0.51,"G",NA,0,0,0,0,0,0,1.4,1.9,74.8
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-03-02,2024,3,2,62,12.1,24,8.2,24,1017.5,24,958.1,24,NA,0,0.9,24,2.6,NA,16.8,"*",8.8,"*",0.25,"G",NA,0,0,0,0,0,0,1.1,1.4,77.1
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-03-03,2024,3,3,63,11.4,24,7.4,24,1021.1,24,961.6,24,NA,0,2.2,24,3.6,NA,15.8,"*",7.9,"*",0,"G",NA,0,0,0,0,0,0,1,1.3,76.4
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-03-04,2024,3,4,64,14.8,24,6.6,24,1020.1,24,960.7,24,NA,0,2,24,4.1,NA,20.2,"*",7.7,NA,0,"G",NA,0,0,0,0,0,0,1,1.7,57.9
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-03-05,2024,3,5,65,22.2,24,5.8,24,1017.2,24,957.9,24,NA,0,1,24,2.1,NA,27.2,"*",10.6,NA,0,"G",NA,0,0,0,0,0,0,0.9,2.7,34.5
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-03-06,2024,3,6,66,17.7,24,11.7,24,1020.5,24,961,24,NA,0,1.9,24,3.1,NA,27.7,"*",11.4,"*",1.52,"G",NA,0,1,0,0,0,0,1.4,2,67.9
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-03-07,2024,3,7,67,14.3,23,11.6,23,1023,23,963.4,23,NA,0,2,23,3.6,NA,19.6,"*",10.8,"*",0,"G",NA,0,0,0,0,0,0,1.4,1.6,83.8
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-03-08,2024,3,8,68,24.1,22,14.9,22,1021,22,961.4,22,NA,0,1.6,22,3.6,NA,28.7,"*",10.4,NA,0,"G",NA,0,0,0,0,0,0,1.7,3,56.4
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-03-09,2024,3,9,69,28.5,24,10.4,24,1021,24,961.5,24,NA,0,3,24,4.1,NA,32.3,"*",24.8,"*",0,"G",NA,0,0,0,0,0,0,1.3,3.9,32.4
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-03-10,2024,3,10,70,27.4,24,10.1,24,1023.9,24,964.2,24,NA,0,1.4,24,3.1,NA,32.3,"*",24.3,"*",0,"G",NA,0,0,0,0,0,0,1.2,3.6,33.9
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-03-11,2024,3,11,71,26.3,23,8.7,23,1019.1,23,959.7,23,NA,0,1.9,23,3.1,NA,30.4,"*",23,"*",0,"G",NA,0,0,0,0,0,0,1.1,3.4,32.9
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-03-12,2024,3,12,72,15.4,23,14.6,23,1018.4,23,959,23,NA,0,1.1,23,2.1,NA,22.1,"*",13.2,"*",2.29,"G",NA,0,1,0,0,0,0,1.7,1.7,95
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-03-13,2024,3,13,73,13.9,23,13.9,23,1014.7,23,955.5,23,NA,0,0.9,23,2.6,NA,15.4,"*",12.7,"*",4.83,"G",NA,0,1,0,0,0,0,1.6,1.6,100
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-03-14,2024,3,14,74,14.9,24,13.5,24,1017,24,957.8,24,NA,0,3.3,24,5.7,NA,20,"*",12.6,NA,0.25,"G",NA,0,0,0,0,0,0,1.5,1.7,91.3
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-03-15,2024,3,15,75,17.6,24,11.8,24,1019.6,24,960.2,24,NA,0,2,24,3.6,NA,22.2,"*",12.4,NA,0,"G",NA,0,0,0,0,0,0,1.4,2,68.8
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-03-16,2024,3,16,76,19.5,22,9.7,22,1016.3,22,957.1,22,NA,0,1.6,22,2.6,NA,24.7,"*",13.5,NA,0,"G",NA,0,0,0,0,0,0,1.2,2.3,53.1
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-03-17,2024,3,17,77,20.6,24,10.4,24,1013.9,24,954.8,24,NA,0,1.6,24,3.1,NA,26.2,NA,17.8,"*",0,"G",NA,0,0,0,0,0,0,1.3,2.4,52
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-03-18,2024,3,18,78,22.5,24,11.4,24,1012.2,24,953.2,24,NA,0,2.5,24,4.6,NA,26,"*",17.4,NA,0,"G",NA,0,0,0,0,0,0,1.3,2.7,49.5
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-03-19,2024,3,19,79,15.8,24,13,24,1013.4,24,954.3,24,NA,0,2,24,5.7,NA,24.1,"*",9.2,"*",9.91,"G",NA,0,1,0,0,0,0,1.5,1.8,83.4
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-03-20,2024,3,20,80,9.9,24,3.8,24,1027,24,967.2,24,NA,0,1.8,24,3.6,NA,13.3,"*",8,"*",1.78,"G",NA,0,1,0,0,0,0,0.8,1.2,65.8
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-03-21,2024,3,21,81,12.3,24,6.4,24,1025.2,24,965.4,24,NA,0,1.7,24,3.1,NA,17,"*",7.5,NA,0,"G",NA,0,0,0,0,0,0,1,1.4,67.2
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-03-22,2024,3,22,82,13.3,24,9.2,24,1024.1,24,964.4,24,NA,0,1.9,24,2.6,NA,20,"*",8.4,NA,0,"G",NA,0,0,0,0,0,0,1.2,1.5,76.2
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-03-23,2024,3,23,83,11.1,24,7.9,24,1023.8,24,964.1,24,NA,0,1,24,2.1,NA,15,"*",8,"*",0,"G",NA,0,0,0,0,0,0,1.1,1.3,80.7
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-03-24,2024,3,24,84,12.6,24,9.3,24,1020.5,24,961,24,NA,0,0.9,24,2.1,NA,18.3,"*",7.8,NA,0,"G",NA,0,0,0,0,0,0,1.2,1.5,80.3
"948720-99999","FERNY CREEK","AS","AUSTRALIA","AU","AUS","",-37.867,145.333,561,19941001,20240909,2024-03-25,2024,3,25,85,13.4,24,10.4,24,1019.8,24,960.4,24,NA,0,0.7,24,2.6,NA,19.6,"*",9.8,NA,0,"G",NA,0,0,0,0,0,0,1.3,1.5,82.1
