"lat","lon","year","eventDate","scientificName"
-42.775984,147.671549,2024,2024-10-13,"Ornithorhynchus anatinus"
-42.775306,147.66629,2024,2024-10-21,"Ornithorhynchus anatinus"
-42.7532,146.9687,2024,2024-08-10,"Ornithorhynchus anatinus"
-42.752981,146.969106,2024,2024-04-14 12:23:32,"Ornithorhynchus anatinus"
-42.752899,146.622964,2024,2024-05-11,"Ornithorhynchus anatinus"
-42.752882,146.62287,2024,2024-05-11,"Ornithorhynchus anatinus"
-42.752671,146.969082,2024,2024-03-09 12:00:00,"Ornithorhynchus anatinus"
-42.691978,146.928588,2024,2024-10-03,"Ornithorhynchus anatinus"
-42.6892,146.714447,2024,2024-11-25 16:22:50,"Ornithorhynchus anatinus"
-42.688112,146.71402,2024,2024-03-19 15:22:12,"Ornithorhynchus anatinus"
-42.686646,146.712931,2024,2024-05-12 11:28:40,"Ornithorhynchus anatinus"
-42.6852,146.715668,2024,2024-02-05 19:41:00,"Ornithorhynchus anatinus"
-42.6844,146.7173,2024,2024-02-11,"Ornithorhynchus anatinus"
-42.684372,146.592237,2024,2024-07-16 16:15:00,"Ornithorhynchus anatinus"
-42.683575,146.590317,2024,2024-09-27 13:25:43,"Ornithorhynchus anatinus"
-42.683514,146.590771,2024,2024-09-27 13:47:27,"Ornithorhynchus anatinus"
-42.677633,146.786643,2024,2024-03-08 16:15:00,"Ornithorhynchus anatinus"
-42.675817,146.78813,2024,2024-03-07 09:50:08,"Ornithorhynchus anatinus"
-42.67499,146.805196,2024,2024-10-04,"Ornithorhynchus anatinus"
-42.572068,146.697227,2024,2024-02-22 20:48:38,"Ornithorhynchus anatinus"
-42.569667,145.689545,2024,2024-01-02 06:41:20,"Ornithorhynchus anatinus"
-42.485748,146.714779,2024,2024-09-11,"Ornithorhynchus anatinus"
-42.485193,146.714516,2024,2024-10-09,"Ornithorhynchus anatinus"
-42.258683,146.091492,2024,2024-10-12,"Ornithorhynchus anatinus"
-42.2502,146.8891,2024,2024-11-10,"Ornithorhynchus anatinus"
-42.2455,146.8871,2024,2024-11-10,"Ornithorhynchus anatinus"
-42.154921,145.335455,2024,2024-10-13,"Ornithorhynchus anatinus"
-42.1542,145.3187,2024,2024-05-17,"Ornithorhynchus anatinus"
-42.153197,145.319397,2024,2024-12-12 20:35:27,"Ornithorhynchus anatinus"
-42.151337,145.319458,2024,2024-11-16,"Ornithorhynchus anatinus"
-42.149953,145.314328,2024,2024-05-17 15:49:16,"Ornithorhynchus anatinus"
-42.1359,145.9049,2024,2024-10-26,"Ornithorhynchus anatinus"
-42.12949,146.365342,2024,2024-12-25 03:10:00,"Ornithorhynchus anatinus"
-42.097642,146.122558,2024,2024-01-09 15:21:58,"Ornithorhynchus anatinus"
-42.096406,146.119424,2024,2024-03-08,"Ornithorhynchus anatinus"
-42.010498,146.738377,2024,2024-08-15,"Ornithorhynchus anatinus"
-42.006257,146.598988,2024,2024-09-10,"Ornithorhynchus anatinus"
-41.9891,146.6461,2024,2024-04-25,"Ornithorhynchus anatinus"
-41.984696,146.752517,2024,2024-09-04,"Ornithorhynchus anatinus"
-41.983388,146.732626,2024,2024-09-04,"Ornithorhynchus anatinus"
-41.9227,146.4829,2024,2024-10-16,"Ornithorhynchus anatinus"
-41.9161,146.6551,2024,2024-10-12,"Ornithorhynchus anatinus"
-41.9108,146.4775,2024,2024-11-12,"Ornithorhynchus anatinus"
-41.9104,146.6599,2024,2024-10-12,"Ornithorhynchus anatinus"
-41.9097,146.4802,2024,2024-10-16,"Ornithorhynchus anatinus"
-41.9066,146.4974,2024,2024-08-20,"Ornithorhynchus anatinus"
-41.888924,146.45668,2024,2024-10-19,"Ornithorhynchus anatinus"
-41.887827,146.459012,2024,2024-02-08,"Ornithorhynchus anatinus"
-41.877741,146.202106,2024,2024-10-26,"Ornithorhynchus anatinus"
-41.8749,146.4856,2024,2024-10-14,"Ornithorhynchus anatinus"
-41.8711,146.5124,2024,2024-10-16,"Ornithorhynchus anatinus"
-41.8685,146.5136,2024,2024-10-13,"Ornithorhynchus anatinus"
-41.8461,146.5711,2024,2024-10-14,"Ornithorhynchus anatinus"
-41.844557,146.571822,2024,2024-07-04,"Ornithorhynchus anatinus"
-41.843926,147.310438,2024,2024-04-12,"Ornithorhynchus anatinus"
-41.7849,146.5012,2024,2024-11-25,"Ornithorhynchus anatinus"
-41.774896,148.208485,2024,2024-09-27,"Ornithorhynchus anatinus"
-41.768587,145.953459,2024,2024-05-02 15:13:00,"Ornithorhynchus anatinus"
-41.7536,146.4848,2024,2024-12-19,"Ornithorhynchus anatinus"
-41.741862,145.613182,2024,2024-06-17 11:34:13,"Ornithorhynchus anatinus"
-41.736251,146.904359,2024,2024-12-09 11:32:26,"Ornithorhynchus anatinus"
-41.733867,145.616555,2024,2024-11-22 09:41:58,"Ornithorhynchus anatinus"
-41.733789,148.204536,2024,2024-09-27,"Ornithorhynchus anatinus"
-41.641225,145.943842,2024,2024-05-17,"Ornithorhynchus anatinus"
-41.636125,145.948928,2024,2024-11-19 17:01:45,"Ornithorhynchus anatinus"
-41.634303,147.766775,2024,2024-12-27 15:15:00,"Ornithorhynchus anatinus"
-41.5946,145.927148,2024,2024-09-13,"Ornithorhynchus anatinus"
-41.594533,145.92723,2024,2024-12-24 10:24:10,"Ornithorhynchus anatinus"
-41.587963,146.730757,2024,2024-09-17 13:26:38,"Ornithorhynchus anatinus"
-41.580356,147.114264,2024,2024-10-24,"Ornithorhynchus anatinus"
-41.579197,148.186693,2024,2024-11-23 09:15:00,"Ornithorhynchus anatinus"
-41.577026,147.180254,2024,2024-09-14,"Ornithorhynchus anatinus"
-41.563112,146.938394,2024,2024-09-02,"Ornithorhynchus anatinus"
-41.555687,146.401505,2024,2024-01-11 20:38:19,"Ornithorhynchus anatinus"
-41.555653,146.400987,2024,2024-12-19 19:41:36,"Ornithorhynchus anatinus"
-41.555638,146.400912,2024,2024-05-09,"Ornithorhynchus anatinus"
-41.555563,146.400955,2024,2024-01-11 19:35:06,"Ornithorhynchus anatinus"
-41.5541,146.3609,2024,2024-03-12,"Ornithorhynchus anatinus"
-41.551517,146.36066,2024,2024-03-18 11:10:00,"Ornithorhynchus anatinus"
-41.551517,146.36066,2024,2024-03-18 11:13:00,"Ornithorhynchus anatinus"
-41.528035,146.650649,2024,2024-03-24 11:12:00,"Ornithorhynchus anatinus"
-41.527627,146.654054,2024,2024-12-27,"Ornithorhynchus anatinus"
-41.526506,146.656496,2024,2024-12-23 19:10:00,"Ornithorhynchus anatinus"
-41.525511,146.657204,2024,2024-02-19 19:38:00,"Ornithorhynchus anatinus"
-41.525339,146.657594,2024,2024-04-21,"Ornithorhynchus anatinus"
-41.5097,147.0558,2024,2024-07-16,"Ornithorhynchus anatinus"
-41.509614,147.060199,2024,2024-10-01,"Ornithorhynchus anatinus"
-41.503127,147.070186,2024,2024-05-04 06:44:18,"Ornithorhynchus anatinus"
-41.5023,146.511323,2024,2024-10-22,"Ornithorhynchus anatinus"
-41.499064,146.940079,2024,2024-10-06,"Ornithorhynchus anatinus"
-41.48362,146.059113,2024,2024-01-14 20:59:24,"Ornithorhynchus anatinus"
-41.46332,147.19242,2024,2024-10-10,"Ornithorhynchus anatinus"
-41.455154,146.466751,2024,2024-01-24,"Ornithorhynchus anatinus"
-41.449914,146.22277,2024,2024-07-23 09:29:00,"Ornithorhynchus anatinus"
-41.4451,145.5304,2024,2024-10-23,"Ornithorhynchus anatinus"
-41.444894,145.529661,2024,2024-11-30 06:10:00,"Ornithorhynchus anatinus"
-41.4448,145.5296,2024,2024-12-09,"Ornithorhynchus anatinus"
-41.438995,146.570835,2024,2024-10-06,"Ornithorhynchus anatinus"
-41.4386,145.7286,2024,2024-12-10,"Ornithorhynchus anatinus"
-41.4323,145.7338,2024,2024-11-05,"Ornithorhynchus anatinus"
-41.4306,146.6915,2024,2024-07-12,"Ornithorhynchus anatinus"
-41.430597,146.691084,2024,2024-07-12,"Ornithorhynchus anatinus"
-41.430333,147.190293,2024,2024-06-17 10:27:05,"Ornithorhynchus anatinus"
-41.430277,147.1899,2024,2024-10-07 11:27:15,"Ornithorhynchus anatinus"
-41.430044,147.188682,2024,2024-08-03 16:19:01,"Ornithorhynchus anatinus"
-41.429879,147.185824,2024,2024-10-16 10:25:32,"Ornithorhynchus anatinus"
-41.42982,147.189115,2024,2024-07-18 09:40:00,"Ornithorhynchus anatinus"
-41.411583,145.97749,2024,2024-01-03 19:18:00,"Ornithorhynchus anatinus"
-41.411583,145.97749,2024,2024-01-04 18:31:00,"Ornithorhynchus anatinus"
-41.38691,146.20373,2024,2024-11-10,"Ornithorhynchus anatinus"
-41.386733,146.204064,2024,2024-11-10 13:13:19,"Ornithorhynchus anatinus"
-41.363573,146.925503,2024,2024-09-11,"Ornithorhynchus anatinus"
-41.348979,146.030273,2024,2024-11-11,"Ornithorhynchus anatinus"
-41.338085,146.838815,2024,2024-04-08 16:26:57,"Ornithorhynchus anatinus"
-41.338083,146.83837,2024,2024-09-23,"Ornithorhynchus anatinus"
-41.311256,146.862209,2024,2024-10-09,"Ornithorhynchus anatinus"
-41.298874,147.960305,2024,2024-10-25,"Ornithorhynchus anatinus"
-41.282176,146.42591,2024,2024-10-15,"Ornithorhynchus anatinus"
-41.281999,146.426167,2024,2024-09-21,"Ornithorhynchus anatinus"
-41.28193,146.425843,2024,2024-10-13,"Ornithorhynchus anatinus"
-41.28,146.422305,2024,2024-10-07,"Ornithorhynchus anatinus"
-41.27908,146.421806,2024,2024-10-14,"Ornithorhynchus anatinus"
-41.275244,146.422126,2024,2024-02-26 10:54:00,"Ornithorhynchus anatinus"
-41.274803,146.422395,2024,2024-01-31 11:21:00,"Ornithorhynchus anatinus"
-41.266784,146.418375,2024,2024-02-01 14:12:00,"Ornithorhynchus anatinus"
-41.264606,146.044682,2024,2024-02-14,"Ornithorhynchus anatinus"
-41.264453,146.202246,2024,2024-09-30,"Ornithorhynchus anatinus"
-41.2619,146.2532,2024,2024-05-23,"Ornithorhynchus anatinus"
